comparison	TC	baseline	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
TC1_vs_TC	TC1	TC	HNRNPA2B1	1.476886967140608e-99	0.42318268531441683	0.861	0.596	3.2275887779890846e-95
TC1_vs_TC	TC1	TC	EBP	1.488715076638667e-98	0.36977866985509894	0.655	0.335	3.253437928486143e-94
TC1_vs_TC	TC1	TC	COX6C	1.8647545072782057e-98	0.45121355511801076	0.944	0.77	4.0752345002057906e-94
TC1_vs_TC	TC1	TC	EBNA1BP2	1.9841272157389694e-98	0.3544948343262592	0.598	0.282	4.3361116172759435e-94
TC1_vs_TC	TC1	TC	UNG	2.7563739694084547e-98	0.2973607827309521	0.353	0.1	6.023779672745237e-94
TC1_vs_TC	TC1	TC	CKS2	2.835990417617549e-98	0.4221123363143317	0.5	0.203	6.197773458661391e-94
TC1_vs_TC	TC1	TC	NOP58	1.1929170370906847e-97	0.37645175446490026	0.687	0.377	2.6070008928579823e-93
TC1_vs_TC	TC1	TC	LSM7	1.372072135343746e-97	0.383484443689439	0.866	0.61	2.9985264445802225e-93
TC1_vs_TC	TC1	TC	PFN1	1.0347918994324565e-96	0.38571123294942367	0.924	0.708	2.2614342170196903e-92
TC1_vs_TC	TC1	TC	CCT6A	2.2968364798827874e-96	0.39968035161971627	0.812	0.523	5.019506443135844e-92
TC1_vs_TC	TC1	TC	PSMD14	2.5296836850005017e-96	0.3530850582422114	0.638	0.317	5.528370725200096e-92
TC1_vs_TC	TC1	TC	CKAP5	2.586889529619585e-96	0.35485680434541406	0.483	0.193	5.6533883780306414e-92
TC1_vs_TC	TC1	TC	SRPK1	2.8430711277704097e-96	0.41256519059524394	0.715	0.423	6.213247642629453e-92
TC1_vs_TC	TC1	TC	WBP11	3.161452507407425e-96	0.3148330343682035	0.532	0.226	6.909038309688187e-92
TC1_vs_TC	TC1	TC	CBX1	3.927767758257506e-96	0.3408121479322629	0.488	0.195	8.583743658895955e-92
TC1_vs_TC	TC1	TC	PSMD11	4.52202303433217e-96	0.39662264012021087	0.624	0.313	9.882429139229523e-92
TC1_vs_TC	TC1	TC	PGP	4.732735798246099e-96	0.33819345800536643	0.586	0.271	1.0342920813487024e-91
TC1_vs_TC	TC1	TC	BAZ1B	5.770430069655282e-96	0.37564418673070366	0.637	0.336	1.2610697874224654e-91
TC1_vs_TC	TC1	TC	NDUFAF8	1.9753044892923995e-95	0.3767013806567018	0.586	0.28	4.3168304308996096e-91
TC1_vs_TC	TC1	TC	UQCR10	2.1565809498714445e-95	0.44995513208912497	0.838	0.594	4.7129920078490546e-91
TC1_vs_TC	TC1	TC	STOML2	4.4130767812900433e-95	0.3553595236601451	0.711	0.395	9.64433799783126e-91
TC1_vs_TC	TC1	TC	PEBP1	4.894185755803819e-95	0.44453514460580434	0.863	0.628	1.0695753550733666e-90
TC1_vs_TC	TC1	TC	LDHA	5.7809346277892625e-95	0.47409940918709603	0.877	0.598	1.2633654535570654e-90
TC1_vs_TC	TC1	TC	RCC1	7.932657939746584e-95	0.2708955365298439	0.4	0.13	1.7336030661522185e-90
TC1_vs_TC	TC1	TC	MRPL11	9.820208340818737e-95	0.34759148056449296	0.564	0.258	2.146108330802527e-90
TC1_vs_TC	TC1	TC	SIGMAR1	2.1386411762281777e-94	0.29441237453753144	0.456	0.171	4.6737864265290595e-90
TC1_vs_TC	TC1	TC	ODC1	6.040416885489736e-94	0.44490521847599795	0.698	0.388	1.3200727061549269e-89
TC1_vs_TC	TC1	TC	EIF3B	7.519214283728053e-94	0.39446067119073436	0.75	0.465	1.6432490895659286e-89
TC1_vs_TC	TC1	TC	NPM3	9.345778937460279e-94	0.30656333488701726	0.444	0.162	2.0424265289925696e-89
TC1_vs_TC	TC1	TC	ATP5PD	5.306042237366815e-93	0.42153554371305646	0.812	0.55	1.1595824705541437e-88
TC1_vs_TC	TC1	TC	GSPT1	7.551981486445537e-93	0.363261990636898	0.76	0.449	1.6504100340478077e-88
TC1_vs_TC	TC1	TC	PSMA7	7.771211882394092e-93	0.46201602528572216	0.915	0.701	1.698320644778405e-88
TC1_vs_TC	TC1	TC	TIMM13	1.6868541305466828e-92	0.3666325656089402	0.802	0.526	3.686451016896721e-88
TC1_vs_TC	TC1	TC	PARK7	4.697562705487531e-92	0.38281903470671363	0.774	0.487	1.026605353657245e-87
TC1_vs_TC	TC1	TC	TRIM28	1.0764914695300719e-91	0.3503862480089114	0.711	0.418	2.352564457511019e-87
TC1_vs_TC	TC1	TC	AHCY	1.5130601971050295e-91	0.37289657505600154	0.7	0.387	3.3066417547533317e-87
TC1_vs_TC	TC1	TC	COX5A	2.159148485811752e-91	0.42498096324695833	0.863	0.623	4.718603100893003e-87
TC1_vs_TC	TC1	TC	PSMB3	2.7134882173201956e-91	0.4093819399772628	0.657	0.354	5.930057150131556e-87
TC1_vs_TC	TC1	TC	NUDT21	3.4561970595229465e-91	0.3168662773552086	0.559	0.254	7.553173053881447e-87
TC1_vs_TC	TC1	TC	SLIRP	1.1881691901115354e-90	0.35971377457570636	0.646	0.349	2.5966249480697494e-86
TC1_vs_TC	TC1	TC	CKAP2	1.7886565565109773e-90	0.26756603921399336	0.316	0.085	3.9089300385990895e-86
TC1_vs_TC	TC1	TC	TCP1	3.3127829923361466e-90	0.3634706741607858	0.729	0.425	7.239755951451415e-86
TC1_vs_TC	TC1	TC	PHGDH	4.3021582332164285e-90	0.27520742379685326	0.319	0.085	9.401936602871183e-86
TC1_vs_TC	TC1	TC	SLBP	4.527088476405127e-90	0.30407861995851804	0.411	0.146	9.893499156335765e-86
TC1_vs_TC	TC1	TC	EIF4A1	8.306394672762358e-90	0.3523655286837425	0.726	0.428	1.8152794917854858e-85
TC1_vs_TC	TC1	TC	SRSF7	1.1579253875625352e-89	0.36450550561809025	0.745	0.461	2.5305301419791645e-85
TC1_vs_TC	TC1	TC	DAZAP1	1.35723182186856e-89	0.32114245346217396	0.636	0.335	2.966094423511551e-85
TC1_vs_TC	TC1	TC	GAL	3.0215512356701237e-89	0.2685769061183696	0.311	0.081	6.603298070433489e-85
TC1_vs_TC	TC1	TC	P4HB	4.053196440671329e-89	0.3771173388878051	0.861	0.612	8.857855501443123e-85
TC1_vs_TC	TC1	TC	PRSS56	1.9849294862282564e-88	0.3501247708682945	0.262	0.057	4.337864899203232e-84
TC1_vs_TC	TC1	TC	SUCLG1	2.160232322685456e-88	0.37438160791716457	0.721	0.422	4.7209717179967955e-84
TC1_vs_TC	TC1	TC	EZH2	5.4192890407779145e-88	0.26451664779060235	0.398	0.136	1.1843314269716055e-83
TC1_vs_TC	TC1	TC	SYNCRIP	7.154230422969782e-88	0.3655104153725529	0.698	0.412	1.5634855166358162e-83
TC1_vs_TC	TC1	TC	PSMC3	9.214436788126437e-88	0.35983725721923204	0.604	0.308	2.0137230156771513e-83
TC1_vs_TC	TC1	TC	ACTG1	1.0194991994245283e-87	0.4326638359341528	0.993	0.927	2.2280135504223643e-83
TC1_vs_TC	TC1	TC	NSD2	1.2035681492503417e-87	0.26848791526374904	0.429	0.156	2.6302778333716966e-83
TC1_vs_TC	TC1	TC	CHCHD2	1.5675930425518598e-87	0.4141128420810041	0.946	0.785	3.4258178351928344e-83
TC1_vs_TC	TC1	TC	XPO1	1.6396717053525256e-87	0.33007200707173345	0.647	0.344	3.58333854487741e-83
TC1_vs_TC	TC1	TC	NPM1	6.005084299270739e-87	0.43977762393914044	0.896	0.666	1.3123511227626274e-82
TC1_vs_TC	TC1	TC	SNRPC	8.36552957545304e-87	0.36735775056785624	0.652	0.361	1.8282028334195072e-82
TC1_vs_TC	TC1	TC	C20orf27	2.1788446342778164e-86	0.26289229351411375	0.39	0.133	4.76164706375074e-82
TC1_vs_TC	TC1	TC	PPIH	5.268931075752066e-86	0.2616814117681944	0.374	0.124	1.1514721972948565e-81
TC1_vs_TC	TC1	TC	RNPS1	5.503955478656445e-86	0.32844094259849715	0.681	0.386	1.2028344303055796e-81
TC1_vs_TC	TC1	TC	TIMM10	6.396853259021833e-86	0.29125658407389043	0.472	0.194	1.3979683112266315e-81
TC1_vs_TC	TC1	TC	CDK4	9.056038259189843e-86	0.3268218510477275	0.529	0.241	1.9791066011633482e-81
TC1_vs_TC	TC1	TC	PSMA4	1.6015615704100829e-85	0.407547569522939	0.717	0.428	3.500052655974195e-81
TC1_vs_TC	TC1	TC	ACTL6A	2.019532410645436e-85	0.2931649331186911	0.511	0.22	4.413486130224536e-81
TC1_vs_TC	TC1	TC	SOD1	2.5676543703110438e-85	0.3543615373304576	0.839	0.553	5.6113518608777555e-81
TC1_vs_TC	TC1	TC	PSMB7	2.771035620480003e-85	0.4099190391840446	0.765	0.503	6.055821244996998e-81
TC1_vs_TC	TC1	TC	EIF4G1	8.880245471258449e-85	0.3572876158345494	0.732	0.465	1.9406888452888214e-80
TC1_vs_TC	TC1	TC	NDUFB2	1.3052428627440369e-84	0.3821443178901629	0.791	0.518	2.8524777522408183e-80
TC1_vs_TC	TC1	TC	MDH2	1.4674493417039992e-84	0.3491916355263315	0.809	0.519	3.20696379135992e-80
TC1_vs_TC	TC1	TC	H2AFX	1.529552862561604e-84	0.31147880582659127	0.47	0.193	3.3426848258421294e-80
TC1_vs_TC	TC1	TC	SLC25A10	1.7763307709886568e-84	0.29200564858319134	0.437	0.171	3.88199326691861e-80
TC1_vs_TC	TC1	TC	RPS2	1.8906152845039228e-84	0.38797725334140853	0.998	0.974	4.131750642754873e-80
TC1_vs_TC	TC1	TC	FASN	2.1477002222670153e-84	0.32437652611508855	0.594	0.293	4.693584065742335e-80
TC1_vs_TC	TC1	TC	MDH1	2.5997455300179593e-84	0.33670661028026944	0.652	0.362	5.6814838813012485e-80
TC1_vs_TC	TC1	TC	PRPS2	4.516532557566882e-84	0.26623660829880996	0.384	0.131	9.870430251306665e-80
TC1_vs_TC	TC1	TC	HACD3	5.036865136150562e-84	0.347884060057998	0.61	0.317	1.1007565068543437e-79
TC1_vs_TC	TC1	TC	GMPS	1.0715454435750794e-83	0.2907043651243131	0.448	0.18	2.3417554123889785e-79
TC1_vs_TC	TC1	TC	RPL19	1.4818564282189829e-83	0.43910897077994804	0.989	0.921	3.2384490382297653e-79
TC1_vs_TC	TC1	TC	HNRNPK	3.155441288566746e-83	0.32898651065852835	0.908	0.688	6.895901392033766e-79
TC1_vs_TC	TC1	TC	RPL27	6.485693959002549e-83	0.46185111426068537	0.944	0.765	1.4173835578004172e-78
TC1_vs_TC	TC1	TC	MRPS26	7.11884674593706e-83	0.3297856312816202	0.606	0.32	1.5557527678570849e-78
TC1_vs_TC	TC1	TC	CCDC137	7.474152844605556e-83	0.2786918162909872	0.453	0.18	1.6334013626600982e-78
TC1_vs_TC	TC1	TC	LRPPRC	1.740841538191372e-82	0.3329041287824883	0.736	0.446	3.8044350975634243e-78
TC1_vs_TC	TC1	TC	RPL23A	1.7512063525340576e-82	0.41469679436855644	0.973	0.865	3.8270863628279296e-78
TC1_vs_TC	TC1	TC	IPO7	2.5725569558454717e-82	0.3800344402027859	0.669	0.395	5.622065971304694e-78
TC1_vs_TC	TC1	TC	NDUFB11	3.53636922911874e-82	0.40285718146908833	0.825	0.562	7.728381313316095e-78
TC1_vs_TC	TC1	TC	SMC3	4.2504156817896424e-82	0.33024016735275036	0.547	0.266	9.288858430983084e-78
TC1_vs_TC	TC1	TC	ILF2	6.494814163288066e-82	0.33459035608072596	0.659	0.369	1.419376687244974e-77
TC1_vs_TC	TC1	TC	UBE2S	1.180658038334848e-81	0.30735499879197203	0.416	0.157	2.5802100769769766e-77
TC1_vs_TC	TC1	TC	PA2G4	1.2640710744104073e-81	0.3329003491858849	0.506	0.231	2.7625009260165042e-77
TC1_vs_TC	TC1	TC	HSP90AA1	1.6507979820081703e-81	0.40962724573623577	0.994	0.943	3.6076539098806555e-77
TC1_vs_TC	TC1	TC	MLEC	1.904725497771292e-81	0.3899837091461962	0.775	0.533	4.1625871028293815e-77
TC1_vs_TC	TC1	TC	NAA38	3.2185982838872617e-81	0.33432460391843294	0.545	0.269	7.033924689607222e-77
TC1_vs_TC	TC1	TC	SLC25A3	3.36742018107868e-81	0.4222686278907788	0.903	0.701	7.359160063729347e-77
TC1_vs_TC	TC1	TC	COX5B	3.653532141627301e-81	0.3883546425975932	0.939	0.801	7.984429142312303e-77
TC1_vs_TC	TC1	TC	NDUFA6	6.5364564028773505e-81	0.34081611031912545	0.641	0.358	1.4284771822848162e-76
TC1_vs_TC	TC1	TC	NDUFA1	1.0685908214282883e-80	0.3650554675272206	0.863	0.648	2.335298381149381e-76
TC1_vs_TC	TC1	TC	RPL21	2.3807732660901273e-80	0.43366741960214883	0.979	0.888	5.2029418957133643e-76
TC1_vs_TC	TC1	TC	PRDX4	2.7232666652906437e-80	0.39600388615863635	0.622	0.333	5.951426970326173e-76
TC1_vs_TC	TC1	TC	AP2S1	7.383181599705027e-80	0.3214917936024963	0.702	0.428	1.6135205067995367e-75
TC1_vs_TC	TC1	TC	RPLP0	1.5004640639628812e-79	0.41406006115018457	0.974	0.872	3.2791141653844806e-75
TC1_vs_TC	TC1	TC	PTMS	3.8416453703523895e-79	0.48868629120436957	0.758	0.523	8.395531792368113e-75
TC1_vs_TC	TC1	TC	PSMB1	5.627369915430467e-79	0.41784780512387565	0.842	0.6	1.2298054213181743e-74
TC1_vs_TC	TC1	TC	PSMC5	3.533390266140308e-78	0.3378207305389084	0.571	0.296	7.721871087623029e-74
TC1_vs_TC	TC1	TC	NDUFV1	4.144271471133851e-78	0.30786132983499737	0.651	0.367	9.056890873015918e-74
TC1_vs_TC	TC1	TC	POLR2L	4.834264825697176e-78	0.35495041900235613	0.777	0.516	1.0564802350078608e-73
TC1_vs_TC	TC1	TC	HADH	6.252516166172226e-78	0.27898610575587424	0.469	0.203	1.3664248829552783e-73
TC1_vs_TC	TC1	TC	CALR	6.656193680033408e-78	0.32837497083438827	0.858	0.612	1.454644566834501e-73
TC1_vs_TC	TC1	TC	RPL37A	1.0281758981293426e-77	0.37870520509199546	0.993	0.933	2.2469756077718653e-73
TC1_vs_TC	TC1	TC	DMAC1	1.3483192868722024e-77	0.34890214139162373	0.65	0.36	2.9466169695305113e-73
TC1_vs_TC	TC1	TC	AURKAIP1	1.3757781403403289e-77	0.32882095400341227	0.81	0.565	3.006625547899755e-73
TC1_vs_TC	TC1	TC	MRPS2	1.3963557014191529e-77	0.29656744268992524	0.518	0.244	3.0515957498814167e-73
TC1_vs_TC	TC1	TC	MRPL57	1.5750370872944637e-77	0.3677308363154159	0.808	0.558	3.442086050573321e-73
TC1_vs_TC	TC1	TC	MRPL4	1.6706552547033337e-77	0.28852928702151404	0.568	0.282	3.6510499936286653e-73
TC1_vs_TC	TC1	TC	UQCRH	1.9991569735910376e-77	0.4159550734967712	0.907	0.743	4.3689576500858535e-73
TC1_vs_TC	TC1	TC	RPN1	2.171739760274657e-77	0.31361777749798303	0.698	0.412	4.746120072104235e-73
TC1_vs_TC	TC1	TC	MRPS15	5.810345850895634e-77	0.3066558191868343	0.587	0.307	1.2697929822547318e-72
TC1_vs_TC	TC1	TC	FKBP3	6.0939311240187915e-77	0.3156915673061891	0.61	0.326	1.3317677078430667e-72
TC1_vs_TC	TC1	TC	HNRNPC	7.291581800659154e-77	0.3334197364758066	0.694	0.42	1.5935022867160515e-72
TC1_vs_TC	TC1	TC	ANP32A	8.53288892438355e-77	0.2996319410438309	0.635	0.345	1.864777545534781e-72
TC1_vs_TC	TC1	TC	HMGN1	1.0788972333212301e-76	0.348055979011512	0.796	0.539	2.357822013700216e-72
TC1_vs_TC	TC1	TC	DHX9	1.908113914864439e-76	0.31679710834799296	0.616	0.342	4.1699921495447453e-72
TC1_vs_TC	TC1	TC	PSMD2	1.975282152273888e-76	0.31086579777698975	0.599	0.322	4.316781615579355e-72
TC1_vs_TC	TC1	TC	SLC12A2	2.1387859287422022e-76	0.37168212775941	0.923	0.69	4.674102768673209e-72
TC1_vs_TC	TC1	TC	IGF2BP1	4.375329574070938e-76	0.3041473946892861	0.303	0.092	9.561845251174627e-72
TC1_vs_TC	TC1	TC	MRPS18B	7.172171838409734e-76	0.306361650566317	0.599	0.321	1.5674064335660632e-71
TC1_vs_TC	TC1	TC	PDIA4	1.4635894993545301e-75	0.31710296868993015	0.778	0.491	3.1985284918893903e-71
TC1_vs_TC	TC1	TC	HSPA8	2.3431244486780284e-75	0.3977143535892276	0.911	0.694	5.120664170140963e-71
TC1_vs_TC	TC1	TC	RIF1	3.29549322296543e-75	0.3446420955897677	0.586	0.313	7.201970889468651e-71
TC1_vs_TC	TC1	TC	SSB	5.992665611010063e-75	0.36396372855350423	0.744	0.467	1.3096371426301393e-70
TC1_vs_TC	TC1	TC	HSP90B1	8.233173550533788e-75	0.3835809735989222	0.84	0.599	1.799277747733654e-70
TC1_vs_TC	TC1	TC	CCT3	1.0006964509609946e-74	0.319882489797509	0.797	0.527	2.1869220239301577e-70
TC1_vs_TC	TC1	TC	RPLP2	1.1985608070965058e-74	0.38133119694178985	0.993	0.918	2.6193347878287038e-70
TC1_vs_TC	TC1	TC	U2SURP	1.6119270115403407e-74	0.33647764329048613	0.758	0.519	3.5227052910202604e-70
TC1_vs_TC	TC1	TC	H2AFV	3.438137464157498e-74	0.2628892213127739	0.458	0.2	7.513705614169797e-70
TC1_vs_TC	TC1	TC	DDX46	3.728266833233287e-74	0.30165278703873155	0.672	0.4	8.147754337348025e-70
TC1_vs_TC	TC1	TC	TPRKB	5.155218498864239e-74	0.28832764543652895	0.506	0.239	1.1266214507417908e-69
TC1_vs_TC	TC1	TC	PRMT1	5.618190274948933e-74	0.3130855545153026	0.617	0.344	1.2277993026873398e-69
TC1_vs_TC	TC1	TC	NAP1L4	7.89186878885893e-74	0.3149391231646255	0.592	0.322	1.7246890051172305e-69
TC1_vs_TC	TC1	TC	EIF1AX	9.936670955557017e-74	0.32317828390803516	0.691	0.42	2.1715600706274306e-69
TC1_vs_TC	TC1	TC	LAS1L	1.1052906236199328e-73	0.26163652995740583	0.39	0.149	2.415502128859001e-69
TC1_vs_TC	TC1	TC	RPL6	1.542084024673587e-73	0.4220564538291911	0.984	0.908	3.3700704275216567e-69
TC1_vs_TC	TC1	TC	HNRNPF	1.6059639903763535e-73	0.335765685733426	0.744	0.499	3.509673704568483e-69
TC1_vs_TC	TC1	TC	KARS	1.7274061779840833e-73	0.29912247090449945	0.628	0.349	3.7750734613664155e-69
TC1_vs_TC	TC1	TC	HINT1	1.9182353178504817e-73	0.3971058146447928	0.929	0.75	4.192111463630443e-69
TC1_vs_TC	TC1	TC	PDCD5	2.631711829221475e-73	0.33397515733191085	0.659	0.38	5.751343031580611e-69
TC1_vs_TC	TC1	TC	UBE2N	4.50840409721211e-73	0.30125881145929145	0.549	0.283	9.852666314047345e-69
TC1_vs_TC	TC1	TC	ACLY	5.181921312098206e-73	0.30545911790166347	0.531	0.264	1.1324570835459419e-68
TC1_vs_TC	TC1	TC	YWHAQ	7.458333120295197e-73	0.33454483002306856	0.748	0.477	1.6299441201093123e-68
TC1_vs_TC	TC1	TC	ACTB	1.1959844424258714e-72	0.29559047431893415	0.991	0.937	2.6137044004774992e-68
TC1_vs_TC	TC1	TC	MRTO4	1.4423622537223225e-72	0.26350621499311355	0.476	0.214	3.1521384692847635e-68
TC1_vs_TC	TC1	TC	PDIA6	1.4448240859732633e-72	0.34398031751743396	0.836	0.574	3.1575185574859695e-68
TC1_vs_TC	TC1	TC	ATP5MF	1.7770270287046236e-72	0.36280638417768796	0.764	0.524	3.883514868531085e-68
TC1_vs_TC	TC1	TC	COX4I1	2.756961515809054e-72	0.32638166408891445	0.87	0.649	6.025063696649107e-68
TC1_vs_TC	TC1	TC	PRPF40A	2.888520129047762e-72	0.3610002955278139	0.826	0.611	6.3125718900209785e-68
TC1_vs_TC	TC1	TC	PSME2	2.948206783184046e-72	0.32719601551492095	0.749	0.474	6.4430111039704145e-68
TC1_vs_TC	TC1	TC	TAGLN2	3.6898103910027114e-72	0.28928264447291885	0.841	0.579	8.063711628497326e-68
TC1_vs_TC	TC1	TC	EEF1B2	3.936150395918473e-72	0.35213540178418	0.964	0.792	8.60206307524023e-68
TC1_vs_TC	TC1	TC	SMS	8.11497096810458e-72	0.31159412992863256	0.662	0.384	1.7734457553695747e-67
TC1_vs_TC	TC1	TC	VDAC3	1.9893086679521873e-71	0.30832368259208154	0.585	0.313	4.34743516294271e-67
TC1_vs_TC	TC1	TC	FUS	2.2900893484854763e-71	0.30160889821110687	0.691	0.418	5.00476126218016e-67
TC1_vs_TC	TC1	TC	MTHFD2	2.7850574636279083e-71	0.2687510239055351	0.468	0.205	6.086464581012431e-67
TC1_vs_TC	TC1	TC	HSP90AB1	1.8876710431959702e-70	0.42487445208073416	0.92	0.863	4.125316297800473e-66
TC1_vs_TC	TC1	TC	GADD45GIP1	2.144776936592194e-70	0.332370248457158	0.76	0.511	4.6871955172285805e-66
TC1_vs_TC	TC1	TC	PDHA1	5.555685747749882e-70	0.3086509574474369	0.63	0.364	1.2141395633132592e-65
TC1_vs_TC	TC1	TC	SF3B3	6.551599521120941e-70	0.26951368945900955	0.518	0.254	1.4317865593457704e-65
TC1_vs_TC	TC1	TC	RPL38	9.5340056990355785e-70	0.33755851754868305	0.962	0.824	2.0835616054672353e-65
TC1_vs_TC	TC1	TC	EFTUD2	9.724048903041684e-70	0.2607081395280644	0.413	0.174	2.1250936472707297e-65
TC1_vs_TC	TC1	TC	ERH	1.1021128354989129e-69	0.3257312720488816	0.662	0.408	2.4085573906993243e-65
TC1_vs_TC	TC1	TC	HOOK1	1.1282484475047989e-69	0.26445121123007986	0.498	0.239	2.4656741571769874e-65
TC1_vs_TC	TC1	TC	SRM	1.3121752026161556e-69	0.2744033282269793	0.453	0.2	2.8676276877973465e-65
TC1_vs_TC	TC1	TC	NDUFS3	1.5722556792195755e-69	0.2900277014956388	0.582	0.315	3.4360075613664603e-65
TC1_vs_TC	TC1	TC	NONO	2.0202508229785839e-69	0.33033971299140424	0.676	0.406	4.415056148537397e-65
TC1_vs_TC	TC1	TC	RCC2	2.026182460080164e-69	0.28743602585546585	0.559	0.296	4.4280191482591906e-65
TC1_vs_TC	TC1	TC	PSMB6	2.872858401314195e-69	0.3322279004591989	0.617	0.356	6.278344750232041e-65
TC1_vs_TC	TC1	TC	MRPL27	8.848890110763439e-69	0.28611315282369926	0.582	0.317	1.933836444806242e-64
TC1_vs_TC	TC1	TC	DDX21	9.52647594140651e-69	0.32377601976417836	0.8	0.575	2.0819160522349788e-64
TC1_vs_TC	TC1	TC	PRELID1	1.0000972999003335e-68	0.3135433927882407	0.695	0.426	2.185612639202189e-64
TC1_vs_TC	TC1	TC	XRCC5	1.0298864058798215e-68	0.34503886058962374	0.778	0.53	2.250713751409762e-64
TC1_vs_TC	TC1	TC	TUBB4B	1.0806501244042188e-68	0.4652116185942322	0.818	0.624	2.3616527818729797e-64
TC1_vs_TC	TC1	TC	GSTP1	1.4338808647250678e-68	0.3460871006906394	0.976	0.868	3.133603241770163e-64
TC1_vs_TC	TC1	TC	SNX5	1.5120101656258465e-68	0.2746618092196789	0.552	0.29	3.304347015958725e-64
TC1_vs_TC	TC1	TC	ACP1	1.667167345329535e-68	0.31477733630472327	0.703	0.45	3.6434275164831656e-64
TC1_vs_TC	TC1	TC	SF3B5	1.7895254939733761e-68	0.2956686930520479	0.735	0.467	3.9108290145294165e-64
TC1_vs_TC	TC1	TC	SMARCD2	2.1850188976659025e-68	0.30387423783231865	0.536	0.28	4.775140298959063e-64
TC1_vs_TC	TC1	TC	NUDC	2.3218881407708277e-68	0.2831151590592356	0.616	0.342	5.0742543428405666e-64
TC1_vs_TC	TC1	TC	IMMT	4.0995072973049695e-68	0.2560096137072766	0.523	0.259	8.95906324753028e-64
TC1_vs_TC	TC1	TC	NARS	4.133392434360408e-68	0.3045981313130864	0.665	0.405	9.033115826051236e-64
TC1_vs_TC	TC1	TC	DDX18	7.796416026110412e-68	0.3188714915823466	0.779	0.538	1.7038287583461695e-63
TC1_vs_TC	TC1	TC	EI24	9.933590538703242e-68	0.29151270193829204	0.625	0.359	2.1708868763282067e-63
TC1_vs_TC	TC1	TC	EIF3A	1.501310535268197e-67	0.3291689553565432	0.855	0.643	3.280964043775118e-63
TC1_vs_TC	TC1	TC	CLTC	2.509289213798722e-67	0.3324980928673351	0.723	0.482	5.483800647835727e-63
TC1_vs_TC	TC1	TC	RPL8	3.2027730609528556e-67	0.2934584011571313	0.997	0.978	6.99934024740637e-63
TC1_vs_TC	TC1	TC	LCN15	5.8679617502195764e-67	0.3670499405690102	0.417	0.168	1.2823843608929862e-62
TC1_vs_TC	TC1	TC	HNRNPH3	6.931612776637632e-67	0.28599003604192347	0.576	0.315	1.514834656206388e-62
TC1_vs_TC	TC1	TC	CD81	7.818013627175615e-67	0.3418845496176244	0.771	0.512	1.708548698082959e-62
TC1_vs_TC	TC1	TC	BRD7	1.1476413270136923e-66	0.29244202028383715	0.655	0.392	2.5080553560557232e-62
TC1_vs_TC	TC1	TC	MZT1	1.2725994408899062e-66	0.2758671615496612	0.454	0.206	2.781138818120801e-62
TC1_vs_TC	TC1	TC	METAP2	1.720857844660222e-66	0.30645370355321144	0.702	0.441	3.7607627337204496e-62
TC1_vs_TC	TC1	TC	PSMD1	1.750642824321764e-66	0.2884718241227131	0.629	0.369	3.8258548282727833e-62
TC1_vs_TC	TC1	TC	WDR43	1.9179805215736794e-66	0.29820098313584875	0.645	0.385	4.191554631847119e-62
TC1_vs_TC	TC1	TC	UQCC2	4.2404231582567564e-66	0.2734790140792466	0.546	0.285	9.267020770054316e-62
TC1_vs_TC	TC1	TC	EIF5B	5.551232438736358e-66	0.30158333198306975	0.843	0.633	1.2131663371614436e-61
TC1_vs_TC	TC1	TC	GLRX5	5.829970443050038e-66	0.2829146768819392	0.546	0.293	1.2740817406241551e-61
TC1_vs_TC	TC1	TC	CHCHD3	6.725687934296925e-66	0.2623984092621345	0.461	0.216	1.46983184116125e-61
TC1_vs_TC	TC1	TC	ATP5PB	8.957135974573776e-66	0.3171915334972859	0.682	0.423	1.957492495883353e-61
TC1_vs_TC	TC1	TC	PSMB2	9.151495998597548e-66	0.32047132968650716	0.616	0.369	1.999967935533508e-61
TC1_vs_TC	TC1	TC	PAXX	1.2558294069519964e-65	0.27122579277941233	0.572	0.311	2.744489585952893e-61
TC1_vs_TC	TC1	TC	TRA2B	1.3649938925641206e-65	0.2737381749062961	0.67	0.405	2.983057652809629e-61
TC1_vs_TC	TC1	TC	ARPC5L	1.7406349977269393e-65	0.3033098370111299	0.603	0.349	3.8039837240324535e-61
TC1_vs_TC	TC1	TC	SHMT2	2.1379085472135576e-65	0.2802191576164278	0.486	0.235	4.672185339080509e-61
TC1_vs_TC	TC1	TC	LARP1	2.3489196022157903e-65	0.29590072976120185	0.72	0.466	5.133328898682388e-61
TC1_vs_TC	TC1	TC	MRPL3	2.561369397981148e-65	0.29425611345619945	0.591	0.335	5.5976166823480014e-61
TC1_vs_TC	TC1	TC	SRP9	3.0775086496762875e-65	0.30138261905640473	0.705	0.449	6.725587403002558e-61
TC1_vs_TC	TC1	TC	MRPL16	3.5167018516509315e-65	0.25178710101355406	0.452	0.208	7.685400226597945e-61
TC1_vs_TC	TC1	TC	MRPS5	4.050675010768702e-65	0.2694203896015973	0.622	0.357	8.852345168533921e-61
TC1_vs_TC	TC1	TC	PSMD7	4.515814410396832e-65	0.3127377889058162	0.645	0.394	9.868860812481237e-61
TC1_vs_TC	TC1	TC	CISD3	5.171292580686344e-65	0.27891246575125583	0.65	0.385	1.1301342805831936e-60
TC1_vs_TC	TC1	TC	ETFB	5.940188979680435e-65	0.2845089384332876	0.748	0.493	1.2981688996193622e-60
