cell_type_epi	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Stem	PPP1R12B	9.120072445587019e-164	0.27580729753160393	0.393	0.143	1.993100632258587e-159
Stem	FBP1	7.640049356207805e-244	0.2748459431625536	0.372	0.101	1.6696563863056538e-239
Stem	GFPT1	3.279192667669513e-114	0.27455664986679706	0.722	0.446	7.166347655924954e-110
Stem	RAB32	8.630032177870025e-186	0.273710924759454	0.436	0.158	1.8860072321517154e-181
Stem	PRKACB	1.157509377429008e-146	0.27353520357768807	0.448	0.188	2.529620993433354e-142
Stem	CD74	2.2733505725758505e-70	0.2734340122112762	0.331	0.163	4.968180341307264e-66
Stem	GNAQ	8.245483904596488e-125	0.2730964572600046	0.552	0.281	1.8019680525105165e-120
Stem	RPN2	1.7317204883579938e-158	0.2728931191016849	0.585	0.268	3.78450195525756e-154
Stem	RSL24D1	5.381078092149646e-143	0.27235127718409624	0.468	0.203	1.1759808062583836e-138
Stem	HMGN3	5.861825667838231e-182	0.27189360474802005	0.438	0.158	1.2810433814493671e-177
Stem	FAM177A1	3.1918158032471163e-143	0.26985739418267013	0.502	0.228	6.975394256416248e-139
Stem	HSP90AA1	1.330786426464651e-108	0.2695189873405961	0.97	0.855	2.908300656395848e-104
Stem	TST	2.4920060467795167e-92	0.2691412011213027	0.81	0.58	5.446030014631956e-88
Stem	CXCL3	6.569142921734737e-89	0.2685905209551201	0.275	0.108	1.4356204941159094e-84
Stem	NFIC	3.788853363898463e-202	0.26704706491530905	0.405	0.131	8.2801601414637e-198
Stem	NOP53	1.6718495021939386e-119	0.26693874682331725	0.606	0.326	3.6536599020946335e-115
Stem	RPS6KA3	5.0127280189728195e-123	0.2668948519085198	0.515	0.253	1.09548158126632e-118
Stem	SRSF2	9.067382346066928e-112	0.266064978866293	0.707	0.42	1.9815857379094665e-107
Stem	PPIG	9.793635914551113e-115	0.2658574888677753	0.601	0.328	2.140301192766e-110
Stem	ASAH1	7.438940592393516e-189	0.26473093934999203	0.415	0.143	1.625706077061679e-184
Stem	PON2	2.18649070038539e-128	0.2643078112437011	0.526	0.256	4.778356776622231e-124
Stem	C6orf48	1.304422166030279e-131	0.2636174369443972	0.463	0.203	2.850684201642572e-127
Stem	PDLIM1	6.948963965411718e-96	0.2633227239262824	0.825	0.579	1.5186265850010767e-91
Stem	SERPINB1	6.0088999874449475e-117	0.26317564485005107	0.676	0.396	1.3131850032562188e-112
Stem	MFHAS1	5.481643819797884e-203	0.2602728205235003	0.398	0.126	1.1979584403786294e-198
Stem	PGK1	3.5814558805329904e-136	0.2601849104393286	0.621	0.322	7.826913681316797e-132
Stem	TSPAN13	6.03833971457651e-169	0.25987878128578584	0.546	0.229	1.3196187612235506e-164
Stem	KDM5B	7.030780063510758e-145	0.2591572465302685	0.469	0.202	1.536506675079641e-140
Stem	BEX3	4.808505063815017e-211	0.25912623450089267	0.379	0.113	1.0508506966461337e-206
Stem	H2AFY	2.6045716566191775e-110	0.25729608458948006	0.714	0.433	5.692030898375551e-106
Stem	PGM2L1	8.013864429598284e-198	0.25719326557946065	0.36	0.108	1.751349932444409e-193
Stem	HNRNPH1	3.630821236851814e-92	0.2559226364212205	0.724	0.465	7.934796731015954e-88
Stem	TPM3	6.267696803038844e-92	0.255374911560049	0.75	0.505	1.369742459336109e-87
Stem	SLC28A2	0	0.255260330186084	0.224	0.027	0
Stem	MT2A	5.574231611402026e-67	0.25524277372019677	0.78	0.56	1.2181925763557988e-62
Stem	TC2N	3.1011898295394694e-128	0.25496620165055606	0.455	0.202	6.777340253475557e-124
Stem	SATB2	8.821176749847379e-114	0.2547716200396726	0.538	0.279	1.9277799669116463e-109
Stem	B3GALT5	1.6403473866840776e-38	0.25459637489583065	0.377	0.247	3.584815178859383e-34
Stem	PKM	2.7584152516261334e-128	0.2545790388278205	0.725	0.403	6.028240690903752e-124
Stem	UQCRC1	8.794892811665491e-98	0.2543737721878443	0.826	0.582	1.9220358750613766e-93
Stem	DDX21	8.052805931522857e-102	0.25436719840397337	0.585	0.32	1.7598602082750052e-97
Stem	GCHFR	1.7245012415873177e-171	0.2527857868363103	0.415	0.15	3.768725013364924e-167
Stem	PSMA7	4.415709553489923e-133	0.2520921492911975	0.824	0.527	9.650091658196878e-129
Stem	EHF	2.069677104514454e-109	0.25185093818387466	0.654	0.38	4.523072344205888e-105
Stem	CDK6	9.224205261492446e-85	0.2518095960858142	0.369	0.175	2.015857817846559e-80
Stem	POMP	5.382722850646086e-140	0.25142228920994814	0.729	0.411	1.1763402517801956e-135
Stem	BRI3BP	5.548296872978811e-126	0.25107146882406906	0.452	0.202	1.2125247986207894e-121
Stem	ESRP1	7.625458519391223e-113	0.2508994096186413	0.581	0.314	1.6664677048277578e-108
Stem	DSP	5.843808661042037e-91	0.25062600237685406	0.873	0.65	1.2771059447841268e-86
Stem	GALNT7	2.7938189113799614e-92	0.25054823726250997	0.608	0.363	6.105611848929768e-88
Stem/TA 1	SOX4	0	1.2353166302856362	0.899	0.588	0
Stem/TA 1	HEXIM1	0	1.2328117069664086	0.936	0.534	0
Stem/TA 1	HIST1H4C	0	1.0873707802324155	0.855	0.5	0
Stem/TA 1	HES1	0	1.0783324204394669	0.91	0.608	0
Stem/TA 1	MAFB	0	0.9071518121736336	0.441	0.101	0
Stem/TA 1	HIST1H2BG	0	0.8956939612341881	0.699	0.299	0
Stem/TA 1	IER5L	0	0.8316145349634614	0.722	0.293	0
Stem/TA 1	PPP1R15A	0	0.7649259460604839	0.867	0.559	0
Stem/TA 1	Z93241.1	0	0.7608644153871656	0.566	0.168	0
Stem/TA 1	JUN	0	0.7453905704269341	0.996	0.912	0
Stem/TA 1	IER5	0	0.7352821456092083	0.744	0.4	0
Stem/TA 1	IER2	0	0.7284979109785787	0.959	0.762	0
Stem/TA 1	EGR1	0	0.7015228009023762	0.843	0.498	0
Stem/TA 1	ZFP36L2	0	0.6985034515333575	0.949	0.807	0
Stem/TA 1	AC023157.3	1.823028236999264e-260	0.6662974402841602	0.562	0.295	3.984045909138191e-256
Stem/TA 1	PPP1R10	0	0.6630001170095792	0.796	0.512	0
Stem/TA 1	BTG1	0	0.65563353176097094	0.876	0.665	0
Stem/TA 1	SOCS1	0	0.6449428867030175	0.539	0.156	0
Stem/TA 1	CEBPB	0	0.6421421106920537	0.627	0.337	0
Stem/TA 1	NRARP	0	0.6226337674857012	0.668	0.32	0
Stem/TA 1	HSPA1B	7.224632969426285e-304	0.6082247782620471	0.863	0.61	1.5788712891384204e-299
Stem/TA 1	AL137077.2	0	0.5919808809306775	0.503	0.128	0
Stem/TA 1	AL355075.4	0	0.5762109774355775	0.448	0.138	0
Stem/TA 1	HIST1H2AG	0	0.5712303029280819	0.438	0.129	0
Stem/TA 1	GADD45B	3.0293565967954267e-290	0.5500627733757346	0.588	0.293	6.620355906636726e-286
Stem/TA 1	BTG2	0	0.548935992817535	0.771	0.469	0
Stem/TA 1	RASD1	0	0.5468149350575449	0.594	0.252	0
Stem/TA 1	POU3F1	0	0.5452817188494735	0.327	0.089	0
Stem/TA 1	IER3	3.925066205996616e-285	0.5411638794177729	0.884	0.672	8.577839686585005e-281
Stem/TA 1	AMD1	1.7071692969256152e-240	0.5367707527538708	0.624	0.386	3.7308477815012395e-236
Stem/TA 1	CITED2	7.962026311940306e-297	0.521250848416938	0.555	0.266	1.7400212302114345e-292
Stem/TA 1	CSKMT	0	0.5178043870448397	0.455	0.118	0
Stem/TA 1	RHOB	1.5978119520171725e-275	0.5045364475406059	0.748	0.474	3.4918582399383287e-271
Stem/TA 1	RPS19	7.990813846997553e-191	0.49133117872334076	0.972	0.857	1.7463124581228453e-186
Stem/TA 1	JUNB	5.80603141860509e-249	0.48741361091061886	0.907	0.73	1.2688501062219562e-244
Stem/TA 1	SELENBP1	3.980507050380912e-132	0.4835373329903849	0.682	0.503	8.699000107902446e-128
Stem/TA 1	TCIM	3.526134583128415e-104	0.4819674953439351	0.443	0.273	7.706014517968839e-100
Stem/TA 1	HIST1H2AH	0	0.4764214988819141	0.399	0.099	0
Stem/TA 1	POLR2A	5.669807760507731e-204	0.4652975129525302	0.523	0.292	1.2390797879813596e-199
Stem/TA 1	CA1	5.398649719650491e-38	0.46304530096015983	0.447	0.352	1.1798209097324185e-33
Stem/TA 1	FOSB	3.6695570788578896e-264	0.44527088319390007	0.835	0.521	8.019450040136031e-260
Stem/TA 1	ID4	5.809956426653321e-190	0.4269991189460521	0.316	0.123	1.2697078774808168e-185
Stem/TA 1	AL031777.3	7.623914376302162e-222	0.424120438832037	0.383	0.157	1.6661302477970745e-217
Stem/TA 1	DNAJB1	4.405021582645625e-161	0.4090437467493704	0.701	0.484	9.62673416671375e-157
Stem/TA 1	RPS18	1.2956763400442214e-155	0.4032292358874505	0.981	0.91	2.8315710735326414e-151
Stem/TA 1	DDIT4	2.45161551062434e-189	0.4013760872870261	0.488	0.25	5.3577605369184323e-185
Stem/TA 1	HIST1H2BH	6.6148498079830885e-192	0.3910830144249151	0.37	0.158	1.4456092770366242e-187
Stem/TA 1	LINC01970	0	0.3904303666266098	0.318	0.078	0
Stem/TA 1	RPL13	2.6277930277760246e-125	0.3800752532235112	0.96	0.837	5.742778882901724e-121
Stem/TA 1	H3F3B	3.772535974063654e-131	0.3723872675239088	0.954	0.904	8.24450011771871e-127
Stem/TA 1	AL118516.1	2.3548563432612415e-228	0.3717293756712964	0.384	0.155	5.146303052563117e-224
Stem/TA 1	HSPA1A	2.766220971974069e-105	0.3698502061908724	0.708	0.518	6.04529931215213e-101
Stem/TA 1	AC005837.1	1.6949051771552363e-178	0.367224062179493	0.295	0.112	3.7040457741550534e-174
Stem/TA 1	VEGFA	8.906700727690101e-91	0.352395716771843	0.591	0.464	1.9464703770293948e-86
Stem/TA 1	ADIRF	2.1154603436041764e-67	0.350971191647915	0.504	0.37	4.623127034912567e-63
Stem/TA 1	CDKN1C	2.449919015263448e-214	0.34985519662353687	0.337	0.125	5.354053015956739e-210
Stem/TA 1	KCNQ1OT1	3.622522075278823e-116	0.3469410993600681	0.641	0.448	7.91665974331434e-112
Stem/TA 1	PCK1	1.6977753394601848e-75	0.34257394626039817	0.661	0.517	3.710318226856288e-71
Stem/TA 1	AL021453.1	3.261905864482003e-146	0.34043774427505713	0.334	0.153	7.12856907623897e-142
Stem/TA 1	HIST1H3A	0	0.34009973687794676	0.313	0.08	0
Stem/TA 1	RPS2	6.439355366224027e-124	0.3373168659197958	0.97	0.835	1.407256721734599e-119
Stem/TA 1	RPL28	2.377749864625646e-113	0.33613357687678613	0.956	0.885	5.196334554152887e-109
Stem/TA 1	RND3	5.22077304743309e-76	0.33024308535800573	0.524	0.396	1.1409477417860276e-71
Stem/TA 1	YME1L1	3.4479858840650656e-68	0.3271919685734109	0.479	0.367	7.535228351035795e-64
Stem/TA 1	ELOB	5.73349195638269e-100	0.32164675051935454	0.848	0.787	1.252997332147873e-95
Stem/TA 1	RPL13A	2.4522212252963114e-126	0.32136311895874403	0.973	0.899	5.359084265762559e-122
Stem/TA 1	ELF3	3.5874625851938515e-109	0.31839621779092653	0.946	0.909	7.840040733682644e-105
Stem/TA 1	SRSF7	3.000854862897426e-105	0.31447372809676	0.551	0.391	6.558068217376034e-101
Stem/TA 1	HSPA2	5.860641927098246e-106	0.3103710049293742	0.319	0.164	1.2807846867480506e-101
Stem/TA 1	PMAIP1	3.9964541072684776e-109	0.3090067905235518	0.405	0.232	8.73385080602453e-105
Stem/TA 1	H2AFX	4.467435922703063e-136	0.3078850976072109	0.397	0.21	9.763134465475274e-132
Stem/TA 1	HIST1H1E	6.488488505456594e-127	0.3064641420655927	0.324	0.155	1.417994277982484e-122
Stem/TA 1	MED29	9.15782049413431e-138	0.3040329405332931	0.381	0.196	2.001350090788112e-133
Stem/TA 1	TMEM238	4.698854914281638e-79	0.30238130392950224	0.7	0.625	1.026887752967109e-74
Stem/TA 1	CBX4	2.7729246874437178e-129	0.3018316466575323	0.402	0.218	6.059949611939501e-125
Stem/TA 1	HSP90AA1	9.072558660527001e-93	0.29808936464424995	0.942	0.853	1.9827169696715707e-88
Stem/TA 1	HNRNPU	1.1699098491525494e-64	0.2979946234669135	0.583	0.475	2.5567209843379816e-60
Stem/TA 1	CEBPD	9.719053696671996e-82	0.2834762761191244	0.477	0.332	2.124001994870698e-77
Stem/TA 1	SNHG8	9.512398649750741e-75	0.2831447606301982	0.479	0.339	2.078839600916527e-70
Stem/TA 1	HIST1H2BF	3.2491839989094482e-170	0.2825907196237724	0.266	0.096	7.100766711216708e-166
Stem/TA 1	ARGLU1	9.855927707166992e-53	0.28247899497749684	0.735	0.68	2.1539144411242744e-48
Stem/TA 1	ID2	2.414020038241926e-85	0.2813116779706717	0.576	0.426	5.275599391573905e-81
Stem/TA 1	AC007613.1	2.6288881972182934e-121	0.2789672409608237	0.243	0.1	5.7451722662008586e-117
Stem/TA 1	SOCS3	2.1268450295667033e-177	0.2747238715115633	0.252	0.085	4.648007127615073e-173
Stem/TA 1	AL135925.1	5.900365231751259e-117	0.2720077991867976	0.243	0.102	1.28946581774692e-112
Stem/TA 1	RPS9	3.363377370470627e-92	0.2698066886895909	0.885	0.722	7.350324905426508e-88
Stem/TA 1	C6orf62	6.126264114837956e-60	0.2668990994092649	0.482	0.371	1.338833759656687e-55
Stem/TA 1	AC091271.1	2.0367330598474025e-119	0.2631567394975792	0.282	0.127	4.451076428990513e-115
Stem/TA 1	AL360012.1	1.823778651303759e-213	0.26283060976988576	0.234	0.066	3.9856858645592346e-209
Stem/TA 1	RPL36	1.5510930913377075e-92	0.2608549565720679	0.966	0.907	3.389758841809426e-88
Stem/TA 1	HIST1H4E	6.014072962946955e-114	0.2538195121035449	0.29	0.135	1.3143155053224276e-109
Stem/TA 1	AC087239.1	7.019430845590707e-236	0.25058814438237603	0.266	0.077	1.534026416995393e-231
Stem/TA 1	GADD45G	4.6288557059601575e-105	0.25008508893316195	0.32	0.161	1.0115901259805328e-100
Stem/TA 2	NXPE1	7.444388892228297e-199	0.44316762432408474	0.603	0.304	1.6268967485075718e-194
Stem/TA 2	NXPE4	2.3460743891471525e-169	0.40433915476744864	0.574	0.298	5.127110970042187e-165
Stem/TA 2	PRAC1	7.876056372617087e-161	0.39002102624972995	0.431	0.18	1.7212333596717382e-156
Stem/TA 2	PLCE1	1.1046025318940624e-130	0.3236304515310805	0.549	0.305	2.413998373201284e-126
Stem/TA 2	RARRES2	4.4610381585853285e-160	0.3225360597998604	0.333	0.121	9.749152791772376e-156
Stem/TA 2	LEFTY1	3.126502051762411e-134	0.30191571276719376	0.395	0.17	6.832657583921573e-130
Stem/TA 3	CXCR4	8.903223433530938e-29	0.3395544679838676	0.115	0.043	1.9457104491638513e-24
Stem/TA 3	JCHAIN	8.033971975593618e-18	0.32626510363510164	0.408	0.282	1.7557442355462293e-13
Stem/TA 3	SRGN	3.7069498029291155e-21	0.2949362257358758	0.129	0.059	8.101168099321288e-17
Ent. Prog. 1	CA1	0	1.3614315868322815	0.836	0.316	0
Ent. Prog. 1	SELENBP1	0	0.966956685801761	0.926	0.48	0
Ent. Prog. 1	CA2	0	0.725493032136111	0.936	0.505	0
Ent. Prog. 1	FABP1	0	0.6945951779793678	0.988	0.661	0
Ent. Prog. 1	MT1M	0	0.6665168493174322	0.665	0.281	0
Ent. Prog. 1	SLC26A2	0	0.6108950683734284	0.651	0.199	0
Ent. Prog. 1	MT1G	4.390482402980553e-284	0.5615484979954521	0.818	0.524	9.594960243473701e-280
Ent. Prog. 1	CKB	4.2705493081228214e-283	0.5054961552267532	0.892	0.683	9.332858457971614e-279
Ent. Prog. 1	PHGR1	0	0.5041132754620965	0.999	0.935	0
Ent. Prog. 1	MT1X	5.0345146743759565e-239	0.500489557824401	0.671	0.373	1.1002428369381215e-234
Ent. Prog. 1	MT2A	1.0843679699885816e-229	0.4973808851148467	0.808	0.549	2.369777761613046e-225
Ent. Prog. 1	KRT19	5.491081931335493e-286	0.49272242061568683	0.977	0.833	1.2000210452740587e-281
Ent. Prog. 1	MT1E	7.368554052324574e-216	0.47066721695355085	0.83	0.562	1.6103238025950124e-211
Ent. Prog. 1	ADIRF	4.881797824815965e-273	0.4617460520372839	0.685	0.354	1.0668680966352811e-268
Ent. Prog. 1	LGALS2	1.049540950112533e-298	0.41710887800036406	0.551	0.23	2.2936667923759296e-294
Ent. Prog. 1	UGT2B17	3.76340093004085e-195	0.406984063820406	0.527	0.26	8.224536392511273e-191
Ent. Prog. 1	PIGR	1.7641811308160327e-219	0.3776969235252503	0.992	0.869	3.855441443285358e-215
Ent. Prog. 1	HSD11B2	1.2902975625395113e-246	0.37684021110140997	0.741	0.432	2.819816293173848e-242
Ent. Prog. 1	CD24	7.657663142207973e-229	0.35756694609156603	0.86	0.562	1.6735057030981306e-224
Ent. Prog. 1	C10orf99	8.259285738750807e-198	0.35467010460724135	0.798	0.512	1.8049843053466014e-193
Ent. Prog. 1	SULT1B1	1.0552407248404554e-278	0.34391424965940076	0.611	0.283	2.3061230800663313e-274
Ent. Prog. 1	LGALS4	8.037613980879597e-193	0.3366162244496982	0.991	0.917	1.756540159381427e-188
Ent. Prog. 1	CES2	9.522981302485933e-211	0.3109025299347157	0.837	0.531	2.0811523338452757e-206
Ent. Prog. 1	ETHE1	1.2566926194169947e-171	0.30878869199191283	0.774	0.506	2.7463760504739002e-167
Ent. Prog. 1	MT1F	3.076493484589431e-191	0.29716130831628657	0.461	0.208	6.723368861221742e-187
Ent. Prog. 1	MT1H	1.0572276090212642e-212	0.2965706235501233	0.481	0.209	2.310465216755071e-208
Ent. Prog. 1	SLC4A4	2.934764849630591e-174	0.29044536006585153	0.64	0.362	6.413635102382693e-170
Ent. Prog. 1	HMGCS2	9.032590928970844e-131	0.28479041410089045	0.631	0.382	1.9739824216172883e-126
Ent. Prog. 1	GPT	9.346419288307988e-250	0.2765123882502136	0.472	0.192	2.042566471266828e-245
Ent. Prog. 1	PLCE1	8.353931832344213e-184	0.2654997753060728	0.573	0.297	1.8256682626405044e-179
Ent. Prog. 1	BSG	1.8992972162522098e-116	0.25743700245262713	0.87	0.696	4.150724136397579e-112
Ent. Prog. 1	CDKN2B-AS1	2.5179131080520362e-179	0.25550927372961363	0.468	0.211	5.50264730633692e-175
Ent. Prog. 2	FABP1	0	1.5186680849173655	0.998	0.653	0
Ent. Prog. 2	PHGR1	0	1.2582856029979048	1	0.934	0
Ent. Prog. 2	SLC26A3	0	1.2371973793582032	0.979	0.347	0
Ent. Prog. 2	CEACAM7	0	1.2141913754948699	0.935	0.306	0
Ent. Prog. 2	AQP8	0	1.167960591784706	0.727	0.184	0
Ent. Prog. 2	CA1	0	1.1415214601979564	0.795	0.31	0
Ent. Prog. 2	GUCA2A	0	1.0531713266457454	0.911	0.311	0
Ent. Prog. 2	MS4A12	0	1.0003681088079939	0.848	0.223	0
Ent. Prog. 2	KRT19	0	0.9819523262398824	0.983	0.829	0
Ent. Prog. 2	PLAC8	0	0.9735034299708216	0.952	0.41	0
Ent. Prog. 2	CA2	0	0.9363677630791547	0.958	0.493	0
Ent. Prog. 2	FXYD3	0	0.917122115025228	0.994	0.791	0
Ent. Prog. 2	KRT20	0	0.9146759901129886	0.953	0.521	0
Ent. Prog. 2	SELENOP	0	0.8579130854546471	0.824	0.387	0
Ent. Prog. 2	TMEM54	0	0.8532929671992142	0.974	0.698	0
Ent. Prog. 2	LGALS3	0	0.821569402550709	0.998	0.901	0
Ent. Prog. 2	IFI27	0	0.8121855059471521	0.98	0.792	0
Ent. Prog. 2	MT2A	2.9143456646415107e-254	0.7684345217446495	0.761	0.55	6.369011015507557e-250
Ent. Prog. 2	SLC9A3	0	0.7649658140793518	0.617	0.187	0
Ent. Prog. 2	FTH1	0	0.7599801933110975	0.904	0.629	0
Ent. Prog. 2	KRT8	0	0.7559556093883919	0.996	0.935	0
Ent. Prog. 2	CDKN2B-AS1	0	0.7486299316409564	0.679	0.181	0
Ent. Prog. 2	IGLC2	8.029733232104213e-6	0.7460221360330679	0.244	0.276	0.17548179005440548
Ent. Prog. 2	PRDX6	0	0.7436372406686272	0.83	0.469	0
Ent. Prog. 2	CKB	3.572868662375838e-296	0.7369272572747463	0.868	0.681	7.808147174756157e-292
Ent. Prog. 2	MT1M	1.2527039382182837e-269	0.7353796632894206	0.549	0.287	2.737659186582237e-265
Ent. Prog. 2	PRSS3	0	0.7227184118784189	0.931	0.498	0
Ent. Prog. 2	PKIB	0	0.7185085614343144	0.808	0.285	0
Ent. Prog. 2	ETHE1	0	0.7132144189413298	0.858	0.491	0
Ent. Prog. 2	ANPEP	0	0.7022017072471881	0.629	0.205	0
Ent. Prog. 2	SLC51B	0	0.6965676887057894	0.686	0.154	0
Ent. Prog. 2	MUC12	0	0.684039301313738	0.899	0.545	0
Ent. Prog. 2	TSPAN1	0	0.6719045652573132	0.99	0.654	0
Ent. Prog. 2	SELENBP1	2.2693223309012034e-295	0.6589676130323892	0.765	0.49	4.95937702195149e-291
Ent. Prog. 2	CEACAM1	0	0.6552682785876762	0.767	0.275	0
Ent. Prog. 2	C2orf88	0	0.6457710957217616	0.72	0.239	0
Ent. Prog. 2	TMIGD1	0	0.6378410485880388	0.611	0.133	0
Ent. Prog. 2	MYL12B	0	0.6370214265350826	0.975	0.735	0
Ent. Prog. 2	SFN	0	0.6319118126333465	0.849	0.452	0
Ent. Prog. 2	CDHR5	0	0.6278185247023054	0.956	0.572	0
Ent. Prog. 2	RHOC	0	0.6084028587498158	0.883	0.466	0
Ent. Prog. 2	LGALS4	0	0.6036314403293299	0.991	0.915	0
Ent. Prog. 2	SRI	0	0.6019903276538814	0.943	0.669	0
Ent. Prog. 2	S100A10	0	0.5999664036042582	0.995	0.912	0
Ent. Prog. 2	SMIM22	0	0.5881097320229229	0.951	0.738	0
Ent. Prog. 2	MISP	0	0.5837485054788275	0.899	0.526	0
Ent. Prog. 2	TST	0	0.5832388065399063	0.872	0.559	0
Ent. Prog. 2	S100A6	0	0.5818339273804054	1	0.985	0
Ent. Prog. 2	ADIRF	2.4730451143539782e-206	0.5746842197282582	0.591	0.358	5.404592792909184e-202
Ent. Prog. 2	CD177	0	0.5634048973149398	0.512	0.214	0
Ent. Prog. 2	ITM2C	0	0.5463013337692517	0.986	0.791	0
Ent. Prog. 2	BSG	0	0.5399287342937749	0.909	0.688	0
Ent. Prog. 2	SDCBP2	0	0.5319806192388629	0.844	0.363	0
Ent. Prog. 2	ATP1B3	0	0.53121183150808	0.726	0.337	0
Ent. Prog. 2	MT1E	1.3096414103060606e-161	0.527883172690274	0.761	0.564	2.8620903380828646e-157
Ent. Prog. 2	CA4	0	0.5246296510943189	0.644	0.178	0
Ent. Prog. 2	MT1H	6.686101544642084e-203	0.5127250619429977	0.435	0.208	1.4611806315660812e-198
Ent. Prog. 2	VAMP8	0	0.5118951211586725	0.869	0.537	0
Ent. Prog. 2	HPGD	0	0.5091027148394066	0.688	0.234	0
Ent. Prog. 2	GIPC1	0	0.5085306263102543	0.763	0.394	0
Ent. Prog. 2	TMSB4X	0	0.5084238544190138	0.998	0.967	0
Ent. Prog. 2	C10orf99	0	0.49581659997156935	0.825	0.503	0
Ent. Prog. 2	CES2	0	0.4957772538002325	0.87	0.521	0
Ent. Prog. 2	MYL12A	0	0.49540381418956847	0.906	0.635	0
Ent. Prog. 2	ACAA2	0	0.4898014337663056	0.739	0.338	0
Ent. Prog. 2	DHRS11	0	0.4851211931691526	0.72	0.316	0
Ent. Prog. 2	PPDPF	0	0.4805235393733216	0.984	0.879	0
Ent. Prog. 2	SGK1	0	0.4772044539817777	0.643	0.284	0
Ent. Prog. 2	SLC26A2	0	0.46691277110505547	0.577	0.198	0
Ent. Prog. 2	HIST1H1C	0	0.4629280835337276	0.693	0.366	0
Ent. Prog. 2	UGP2	0	0.4576905725019946	0.728	0.364	0
Ent. Prog. 2	HSD17B2	0	0.4532741114159037	0.543	0.165	0
Ent. Prog. 2	PIGR	0	0.45005604452079506	0.999	0.865	0
Ent. Prog. 2	JPT1	0	0.4483816711068236	0.81	0.476	0
Ent. Prog. 2	CTSA	0	0.44329830761517663	0.749	0.384	0
Ent. Prog. 2	GPA33	0	0.4395920748825676	0.885	0.54	0
Ent. Prog. 2	PRR13	0	0.43880794001900647	0.751	0.433	0
Ent. Prog. 2	JCHAIN	0.03952113440432792	0.4384577510255441	0.274	0.287	1
Ent. Prog. 2	ISG15	0	0.4368760715439487	0.62	0.296	0
Ent. Prog. 2	IGKC	3.1872654171025263e-9	0.4340760990134189	0.759	0.766	6.965449842535861e-5
Ent. Prog. 2	MT1G	1.8905825299133124e-64	0.4324759163668279	0.638	0.539	4.131679060872553e-60
Ent. Prog. 2	TRPM6	0	0.4321693050271602	0.518	0.142	0
Ent. Prog. 2	CHP1	0	0.4313008324972295	0.694	0.367	0
Ent. Prog. 2	TSPAN8	0	0.42837845719819123	0.969	0.791	0
Ent. Prog. 2	CLTB	0	0.42764702397397325	0.838	0.495	0
Ent. Prog. 2	FCGRT	2.081066709050965e-298	0.4276384383693338	0.805	0.518	4.547963185959979e-294
Ent. Prog. 2	UGT2B17	1.8307617023475343e-145	0.4271769159942501	0.471	0.261	4.0009466243103016e-141
Ent. Prog. 2	CTSZ	0	0.42529261299481147	0.758	0.413	0
Ent. Prog. 2	C11orf86	0	0.4252704991862474	0.404	0.089	0
Ent. Prog. 2	SLC25A5	5.554678310633173e-236	0.4235540444528805	0.859	0.652	1.2139193980057736e-231
