cell_type_str_custom	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
UC FBs	PDK4	0.001674373066243478	-0.4825776377765548	0.419	0.598	1
UC FBs	CCDC88B	0.001705477755550084	-0.08115074102789824	0.023	0.11	1
UC FBs	BHLHE40	0.001724977205937325	0.3032675145930634	0.377	0.195	1
UC FBs	SPARC	0.0017350305536057643	0.44655993362371293	0.856	0.72	1
UC FBs	RPL28	0.0017355812494812238	0.2301107597221952	0.991	1	1
UC FBs	COPZ2	0.001767755614071144	0.19854497979123276	0.274	0.11	1
UC FBs	LAPTM4A	0.0017802379824233838	0.308046394615894	0.87	0.841	1
UC FBs	JARID2	0.0017911484768350092	-0.18339797009487585	0.14	0.293	1
UC FBs	HCST	0.0018206577502367447	-0.28390089174525696	0.037	0.134	1
UC FBs	RHOG	0.0018881021275539236	-0.23395762718074806	0.14	0.28	1
UC FBs	RGS2	0.0019322769157194934	-0.6798770473426033	0.395	0.549	1
UC FBs	ELF3	0.0019756743697307917	-0.12437289728052389	0.084	0.22	1
UC FBs	ZFYVE16	0.0019821469294558805	-0.27077160030346437	0.279	0.439	1
UC FBs	ITGAV	0.002031787807101204	0.30871626178395967	0.507	0.341	1
UC FBs	TLL2	0.002108143029295676	0.1468148683370448	0.107	0	1
UC FBs	WWC2	0.0021323357369347363	0.14939965519439535	0.233	0.073	1
UC FBs	COL5A1	0.002160144954227964	0.33691039607585926	0.763	0.61	1
UC FBs	AL360012.1	0.0022227742682693554	-0.1366215871828756	0.074	0.195	1
UC FBs	SSR4	0.002278132321619566	0.29856479880258013	0.828	0.707	1
UC FBs	CSGALNACT2	0.0022824755312893467	0.2957550651718055	0.344	0.171	1
UC FBs	ATP1B1	0.0022942714587999994	-0.31982775729265867	0.335	0.512	1
UC FBs	CORO1A	0.0023104308129032526	-0.12835126026169572	0.037	0.134	1
UC FBs	COL4A1	0.0023108051533878137	0.48055753563921677	0.73	0.573	1
UC FBs	MEST	0.0023463509182090722	0.2716911084057089	0.149	0.024	1
UC FBs	ITGB2	0.0023872591980880547	-0.2752458806983857	0.033	0.122	1
UC FBs	PAG1	0.0023887865229489467	0.21701845306070272	0.344	0.171	1
UC FBs	RPS5	0.002416954083165517	0.19202087195676376	0.972	0.927	1
UC FBs	WTIP	0.002451629980767015	0.14599306305863324	0.209	0.061	1
UC FBs	TCF4	0.0024777878357156754	0.34181674353922875	0.837	0.707	1
UC FBs	KDM6B	0.0024900315882231024	-0.44586545397596583	0.298	0.451	1
UC FBs	TEAD1	0.0025385595015247134	0.24368379151310499	0.428	0.244	1
UC FBs	DNAJC15	0.0025764877194363236	0.18396455681148272	0.572	0.366	1
UC FBs	KDELR3	0.0026372693231324082	0.17066861026297775	0.256	0.098	1
UC FBs	MDM2	0.0026377714017895865	0.16421594707102175	0.209	0.061	1
UC FBs	CRYAB	0.0026683458329446242	-0.10877004600046719	0.237	0.085	1
UC FBs	PRRX1	0.0026842707471192496	0.1468148683370448	0.102	0	1
UC FBs	PAPLN	0.002715958798786992	-0.24667404872440385	0.135	0.268	1
UC FBs	TSPAN1	0.002749505689923593	-0.18171982268756212	0.033	0.122	1
UC FBs	IKBIP	0.0027707758518952085	0.1965689115227876	0.288	0.122	1
UC FBs	LYN	0.0028307928808619922	-0.33421782204242656	0.056	0.159	1
UC FBs	TFPI	0.002901136098705538	0.2732796710908466	0.605	0.427	1
UC FBs	PRDX4	0.0029210401734562938	0.2641515750415868	0.53	0.341	1
UC FBs	RAB13	0.002953833047447195	0.26729162924622385	0.586	0.39	1
UC FBs	INPP5F	0.0029697545356441326	-0.09384089214438626	0.033	0.122	1
UC FBs	LDHA	0.0029848525488468986	0.3476155050473717	0.693	0.598	1
UC FBs	VASN	0.0031580229091832286	0.24199388828035298	0.381	0.22	1
UC FBs	SGCB	0.003181021712165702	0.22089352572345045	0.563	0.341	1
UC FBs	FHL1	0.003220240051130625	0.27652370324391773	0.623	0.5	1
UC FBs	RUNX1T1	0.0032234877097031623	0.23119133620468088	0.358	0.183	1
UC FBs	APOL1	0.003249246933196575	0.23719279118149417	0.381	0.207	1
UC FBs	MSMO1	0.0032607511102504356	0.18441694315713053	0.163	0.037	1
UC FBs	NID1	0.003261545531895427	0.2806212084515264	0.572	0.366	1
UC FBs	CES2	0.003278270604348421	-0.19004838903102314	0.121	0.256	1
UC FBs	ALOX5AP	0.0033043999537880446	-0.14215422248137072	0.047	0.146	1
UC FBs	FADS1	0.003324672017621255	0.18071933019998215	0.279	0.122	1
UC FBs	FLNA	0.003333872281195603	0.3215268350623167	0.674	0.537	1
UC FBs	MIR4435-2HG	0.0033706879044963956	0.1538879550608471	0.181	0.049	1
UC FBs	PDLIM7	0.0033901527742938305	0.2915876735777091	0.395	0.244	1
UC FBs	RUNX3	0.0034610440063421624	-0.2480948916324348	0.028	0.11	1
UC FBs	LY6H	0.003474682549125447	0.20448926974024184	0.121	0.012	1
UC FBs	COL9A1	0.003504931497006921	0.21935943221969337	0.121	0.012	1
UC FBs	ZNF331	0.003512258025754841	-0.6713940839358409	0.144	0.28	1
UC FBs	SESN1	0.003542766086984287	-0.19752113856387177	0.181	0.329	1
UC FBs	SAMHD1	0.0035630760761698635	-0.3082291628383649	0.177	0.305	1
UC FBs	NEDD4L	0.0036363422826059567	-0.10905086161566077	0.028	0.11	1
UC FBs	CTSS	0.003655657324745998	-0.39278655086642794	0.153	0.293	1
UC FBs	FABP1	0.003727071359604099	-0.5220860285843705	0.163	0.305	1
UC FBs	PIGR	0.003757930088641973	-0.6429194395454412	0.135	0.268	1
UC FBs	FRY	0.003788137714933087	0.1812135234395929	0.326	0.146	1
UC FBs	REXO2	0.003839493807590743	0.20991692904228754	0.549	0.378	1
UC FBs	ZEB1	0.003839542885621369	0.2654766163758454	0.595	0.427	1
UC FBs	PHLDB2	0.0038634710296556406	0.16488448008384557	0.181	0.049	1
UC FBs	PNRC1	0.0038761251170049064	-0.5376195858524033	0.684	0.78	1
UC FBs	ACTN1	0.0039021865804005824	0.23900635443008278	0.716	0.585	1
UC FBs	COL14A1	0.003906530018334693	0.14785159238221102	0.54	0.329	1
UC FBs	SPINT1	0.003919428183006433	-0.098355572498913	0.028	0.11	1
UC FBs	ST8SIA4	0.003919428183006433	-0.098355572498913	0.028	0.11	1
UC FBs	FAM49A	0.003933626064069526	-0.19801224602103618	0.056	0.159	1
UC FBs	PELI1	0.003968209234115452	-0.22747479455014005	0.079	0.195	1
UC FBs	SERPINE1	0.003990224572241311	0.1999757998951157	0.14	0.024	1
UC FBs	SERPINH1	0.003996766555946994	0.31300302310869393	0.447	0.293	1
UC FBs	NTM	0.0040993943287288784	0.17964489566696615	0.121	0.012	1
UC FBs	ECM1	0.0041165605224529585	0.21097681255433076	0.651	0.451	1
UC FBs	PDCD4	0.0041412905419795955	-0.21792911892908454	0.195	0.341	1
UC FBs	LTA4H	0.004210540001892112	-0.12235159518519098	0.079	0.195	1
UC FBs	TRIM25	0.004233611527856048	-0.10928413041235176	0.056	0.159	1
UC FBs	LBH	0.004274750393618675	0.1541115936618015	0.158	0.037	1
UC FBs	AKAP12	0.004300944154538491	0.25247654346108345	0.437	0.256	1
UC FBs	AL591846.2	0.004307844701792396	-0.07210090550798035	0.028	0.11	1
UC FBs	GNG12	0.004318680691043143	0.1220830002127703	0.535	0.329	1
UC FBs	CSGALNACT1	0.004382418505628846	0.19318971448630862	0.116	0.012	1
UC FBs	BAZ1A	0.004385415536022262	-0.21193110028053092	0.209	0.366	1
UC FBs	NDUFA4	0.004399113578382365	0.2709161348451845	0.907	0.902	1
UC FBs	NXN	0.004439315809025826	0.16454647095438119	0.321	0.159	1
UC FBs	SPOCK1	0.004480408017080475	0.13870152920223885	0.116	0.012	1
UC FBs	TMSB4X	0.0045073789701035125	0.010083515572638202	0.986	0.927	1
UC FBs	MAB21L2	0.004541357747245018	0.24692690275028825	0.191	0.061	1
UC FBs	GATM	0.004704186097123141	-0.20705578591735657	0.088	0.207	1
UC FBs	FN1	0.004818554325773287	0.211789465292895	0.419	0.22	1
UC FBs	MXRA7	0.004822707212407548	0.1416865432956706	0.284	0.122	1
UC FBs	FILIP1	0.004831728845573453	0.08083433813197058	0.14	0.024	1
UC FBs	IGFBP3	0.004837670340466914	-0.5825512243343056	0.456	0.61	1
UC FBs	MOB3A	0.004946123645987622	-0.1572712264390818	0.084	0.195	1
UC FBs	CLDN3	0.005128388270530807	-0.24998083063439053	0.065	0.171	1
UC FBs	CLSTN3	0.00526810038059665	0.14259868731181327	0.135	0.024	1
UC FBs	DHX8	0.005348281962116051	-0.1318461280732716	0.098	0.22	1
UC FBs	RHOC	0.005365169795236379	0.16347247235474327	0.563	0.366	1
UC FBs	CD63	0.005367867263026363	0.24684326365732767	0.972	0.963	1
UC FBs	PLS3	0.005368436377802801	0.19131240180420792	0.386	0.22	1
UC FBs	LIMS2	0.005374553525409223	0.1114366456404326	0.177	0.049	1
UC FBs	ZNF281	0.005413960097839181	0.16001131578898986	0.228	0.085	1
UC FBs	JMY	0.005439441202113863	-0.20915046619729055	0.126	0.256	1
UC FBs	STX11	0.005441331166733907	-0.3014085697653541	0.037	0.122	1
UC FBs	SPRY1	0.005475364850241498	0.19572939839106906	0.493	0.305	1
UC FBs	COL4A2	0.005501461874388886	0.3605880924907998	0.744	0.646	1
UC FBs	P4HA1	0.005680669115018875	0.23342834849038885	0.409	0.268	1
UC FBs	BMP2	0.005712622948457382	-0.377284189821436	0.326	0.476	1
UC FBs	WNT4	0.005756328969654321	0.3218343510346036	0.344	0.183	1
UC FBs	EGFL6	0.005796337820215216	0.12257214727235509	0.112	0.012	1
UC FBs	MTSS1	0.005805211321590712	-0.12109520087112721	0.037	0.122	1
UC FBs	ADGRA2	0.005809712944582698	0.16209248199281442	0.298	0.146	1
UC FBs	CSRNP1	0.005860036424992594	-0.2433726261153499	0.149	0.28	1
UC FBs	SEMA4D	0.005883652406817915	-0.1778778534107679	0.14	0.268	1
UC FBs	TGFB1I1	0.005890802481809038	0.226863967604357	0.563	0.402	1
UC FBs	PMP22	0.006051568395646369	0.24005402346252636	0.688	0.537	1
UC FBs	CRIM1	0.006063746583222876	0.2214351612593162	0.321	0.159	1
UC FBs	RAB11FIP1	0.006158858182040964	-0.19824515623520167	0.093	0.207	1
UC FBs	ANXA2	0.0061782443473458034	0.2547415500919358	0.702	0.561	1
UC FBs	ANKRD37	0.006246377716410377	-0.24888888905395662	0.06	0.159	1
UC FBs	SCPEP1	0.006268041233437899	-0.3943855562706411	0.456	0.549	1
UC FBs	SIRPA	0.006311621581320089	-0.10825267080568948	0.107	0.232	1
UC FBs	CYBRD1	0.006330748656881602	0.200833310309245	0.46	0.293	1
UC FBs	PSAP	0.0064228399455819925	-0.4227878076020901	0.721	0.817	1
UC FBs	EFNB2	0.0064727472758450795	0.16594605130880435	0.13	0.024	1
UC FBs	CYTH1	0.006567576769447282	-0.13058762795791434	0.084	0.195	1
UC FBs	CD9	0.006617237663350985	-0.2784936463973746	0.679	0.78	1
UC FBs	TNFSF15	0.006656068667612859	0.16821619984334357	0.186	0.061	1
UC FBs	TMEM200A	0.006657986078695156	0.10392184913794623	0.172	0.049	1
UC FBs	CCL4	0.006731175362565863	-1.2711709495092878	0.033	0.11	1
UC FBs	CD83	0.006761411573201378	-1.2421816313986989	0.074	0.171	1
UC FBs	VCAN	0.006864051197614896	0.4686801482981674	0.577	0.427	1
UC FBs	PRMT9	0.006908466190634702	-0.22631983773263054	0.07	0.171	1
UC FBs	NBL1	0.006924846709669183	0.26199693759577025	0.833	0.72	1
UC FBs	MYL12B	0.006967847757565156	0.18537499428084492	0.884	0.878	1
UC FBs	GOLGA8A	0.006971984938476608	0.1557469170025324	0.27	0.122	1
UC FBs	GREM1	0.006987801982346076	0.5494857987880032	0.107	0.012	1
UC FBs	ADAM15	0.006988884296625528	-0.07349155957917383	0.051	0.146	1
UC FBs	EMID1	0.006998338481467163	0.4386891557480047	0.577	0.463	1
UC FBs	SERTAD4-AS1	0.007027230935002556	0.19226335962617777	0.219	0.085	1
UC FBs	HAS2	0.007076769987338092	0.3036992886228824	0.33	0.183	1
UC FBs	BCL2L11	0.007078696539021711	-0.09018766340805058	0.051	0.146	1
UC FBs	TSPAN4	0.0071200609946949645	0.24005402346252636	0.609	0.463	1
UC FBs	WISP1	0.007162728650465467	0.14638954756789122	0.13	0.024	1
UC FBs	TIMP2	0.0072816592822698666	0.2860609963001668	0.823	0.756	1
UC FBs	COLEC12	0.007328155305667124	-0.2831941203020215	0.326	0.476	1
UC FBs	FRYL	0.007333440034875918	-0.1848291705027397	0.153	0.28	1
UC FBs	SERPINE2	0.0074962884569966335	0.5314058248032697	0.307	0.171	1
UC FBs	TLN1	0.00749960273112003	0.130876709277999	0.67	0.488	1
UC FBs	GNA13	0.007623550331603279	-0.16582100471696526	0.214	0.354	1
UC FBs	RGS16	0.007640063835080593	0.5100055777421767	0.181	0.061	1
UC FBs	PPIB	0.007795309246863191	0.2461524117116154	0.921	0.841	1
UC FBs	ACTB	0.007871836803530211	0.16898258128333188	0.986	0.988	1
UC FBs	MAP4K4	0.007898599537579194	0.1707039453277331	0.33	0.183	1
UC FBs	RNASET2	0.00804239609149104	-0.29894247727016066	0.116	0.232	1
UC FBs	FAM3D	0.008253343224058542	-0.14647388362588723	0.047	0.134	1
UC FBs	MUC2	0.008368312521362086	-0.3930611780617387	0.06	0.159	1
UC FBs	ADAMTS14	0.008370824348901924	0.15284282631037716	0.233	0.098	1
UC FBs	CD4	0.008385119815108292	-0.20873620938401166	0.191	0.329	1
UC FBs	SMPDL3A	0.008472602841483112	0.19638707681003975	0.428	0.268	1
UC FBs	PTPRC	0.008521498227309042	-0.4411645862321454	0.065	0.159	1
UC FBs	MYO10	0.008554163783196822	0.1271746753906726	0.186	0.061	1
UC FBs	GDF15	0.008579728682663199	0.4435777879070838	0.274	0.134	1
UC FBs	CCDC80	0.008683748672321684	0.30290192712219005	0.423	0.293	1
UC FBs	MAP1A	0.008713395556750318	0.21138612859295441	0.256	0.122	1
UC FBs	BICD1	0.008893366915836644	0.12285905015769716	0.144	0.037	1
UC FBs	IRF8	0.008898787316928622	-0.19762071866784908	0.088	0.195	1
UC FBs	KIAA1217	0.008968890096256312	0.16716389283548405	0.288	0.134	1
UC FBs	PON2	0.009007266661075031	0.16396389010481327	0.349	0.195	1
UC FBs	NFKBID	0.009037822661405022	-0.2796605477207103	0.042	0.122	1
UC FBs	GPR161	0.009086323808290261	0.11088285911098142	0.144	0.037	1
UC FBs	RBBP8	0.009249318430450902	-0.2575845960215105	0.056	0.146	1
UC FBs	USP38	0.00927696548775904	-0.19501155442192888	0.079	0.183	1
UC FBs	PSD3	0.009291891450306778	0.26553310876351116	0.479	0.317	1
UC FBs	SERPING1	0.009317286001641565	0.38710744141902287	0.744	0.707	1
UC FBs	NOTCH3	0.009319125594182522	0.11440883663319419	0.102	0.012	1
UC FBs	PHLDA3	0.009412926452211205	0.20301275178217726	0.335	0.195	1
UC FBs	TNFRSF1B	0.00944323213652722	-0.22198143613403226	0.065	0.159	1
UC FBs	ARL6IP5	0.009501754898888734	0.17139487465512787	0.367	0.22	1
UC FBs	NCOA4	0.009886852090339798	-0.24590353372545076	0.27	0.402	1
UC FBs	DENND4A	0.009978977304912765	-0.11520749267905903	0.088	0.195	1
UC FBs	SULF2	0.010026634302246139	0.2459191429149243	0.34	0.207	1
UC FBs	USP25	0.01006918669327977	-0.08759130580109192	0.07	0.171	1
UC FBs	GM2A	0.010080449171619071	-0.13974333789706034	0.056	0.146	1
UC FBs	NR2F1	0.010091990930231828	0.23288553398391382	0.456	0.293	1
UC FBs	DUSP10	0.01010850840510365	-0.10331695484984313	0.056	0.146	1
UC FBs	HGF	0.010309763830296829	0.18935192034256404	0.209	0.085	1
UC FBs	TMEM119	0.010328398655339004	0.3527822884572857	0.46	0.341	1
UC FBs	S100A11	0.010432119272019615	0.2519825943278	0.86	0.805	1
UC FBs	RAN	0.010520718368012421	0.21865888792203403	0.567	0.415	1
UC FBs	SEPT11	0.010597774076062806	0.2633108856267936	0.358	0.232	1
UC FBs	FYB1	0.010778107438544694	-0.2792822899713729	0.051	0.134	1
UC FBs	GAPDH	0.010817941809788203	0.3167529757490348	0.93	0.89	1
UC FBs	DCBLD1	0.010935138500704211	0.09832586363382517	0.121	0.024	1
UC FBs	GPSM3	0.010940220518786861	-0.17546142049913951	0.149	0.268	1
UC FBs	TGFBR2	0.0110509471962731	0.24648491379281678	0.633	0.463	1
UC FBs	MACF1	0.011104633100545436	0.17129608678224706	0.605	0.451	1
UC FBs	SQOR	0.011120159355829213	0.15977319220172348	0.349	0.195	1
UC FBs	PDIA4	0.011367763079073128	0.1944939311074873	0.474	0.317	1
UC FBs	FAT1	0.011401460007814094	0.1786850770862342	0.493	0.341	1
UC FBs	PHLDA1	0.011467923714579435	0.24339770940558958	0.6	0.427	1
UC FBs	BCL7A	0.01148104116752812	0.11888290177805766	0.121	0.024	1
UC FBs	CCDC28B	0.011672437386414804	0.09876149857863653	0.14	0.037	1
UC FBs	MEF2C	0.011698589976278678	-0.11080695061078628	0.065	0.159	1
UC FBs	GOLM1	0.011709536254588425	0.15208525051656924	0.247	0.11	1
UC FBs	CACNA2D1	0.011724382734919447	0.10900402168938894	0.214	0.085	1
UC FBs	RDX	0.011784323299635406	0.14807163375087612	0.302	0.159	1
UC FBs	IER3	0.011853525732277041	0.4354879933489759	0.684	0.561	1
UC FBs	PPM1F	0.011931977366957508	-0.07349155957917383	0.056	0.146	1
UC FBs	RPL10A	0.011936518559307547	0.1715640436130279	0.986	0.976	1
UC FBs	UVRAG	0.012022946287683437	-0.09548407016688984	0.149	0.28	1
UC FBs	HSPA5	0.012079493745391322	0.21863992895870976	0.772	0.622	1
UC FBs	RAI14	0.012079729854826506	0.1714623555917889	0.191	0.073	1
UC FBs	CD74	0.012215567428444148	-1.9009088287507148	0.167	0.268	1
UC FBs	GPCPD1	0.012321674777761745	-0.25065019710404335	0.153	0.268	1
UC FBs	RDH10	0.01243677736956385	0.29918019696262055	0.353	0.22	1
UC FBs	CD53	0.012537102461609835	-0.21571182312043702	0.037	0.11	1
UC FBs	CREB3L1	0.012545390128814365	0.1487782476864391	0.242	0.11	1
UC FBs	BASP1	0.012692751208568637	0.09213389338590405	0.381	0.22	1
UC FBs	RPL3	0.012904270307021922	0.18014833866827473	0.986	0.976	1
UC FBs	RORA	0.013002731021008011	0.1283240595192201	0.326	0.171	1
UC FBs	CAV1	0.01316508265566911	0.30788258103538224	0.767	0.646	1
UC FBs	DMXL2	0.01327427927744993	-0.17203675961777537	0.074	0.171	1
UC FBs	SRGN	0.013370570012538158	-1.4926476961219277	0.112	0.207	1
UC FBs	SGK1	0.013380360841058404	-0.6344395797331672	0.172	0.293	1
UC FBs	ZNF267	0.013405678200670219	-0.17546142049913943	0.102	0.207	1
UC FBs	TUBB2A	0.013428856981985012	0.20437342844268994	0.302	0.171	1
UC FBs	FKBP9	0.013463733359746063	0.16025400478423527	0.367	0.22	1
UC FBs	PXDC1	0.013561137803202339	0.10495153860596237	0.191	0.073	1
UC FBs	GLT8D2	0.01358171577545186	0.22805572539572538	0.405	0.28	1
UC FBs	ANGPTL2	0.013643648331096195	0.27501270848349646	0.307	0.171	1
UC FBs	VMP1	0.013814108526384115	0.4673269681187473	0.595	0.512	1
UC FBs	CYB5A	0.013855581151095954	0.15587432988414696	0.377	0.22	1
UC FBs	PALLD	0.014034348698823017	0.2831135129229734	0.744	0.598	1
UC FBs	RPS27	0.014082530047767106	0.1733500062593265	0.995	0.988	1
UC FBs	DLC1	0.014120011752180599	0.12282393224931637	0.353	0.195	1
UC FBs	SVIL	0.014142359750460274	0.2033220141937962	0.46	0.317	1
UC FBs	BRCA2	0.01414671581936568	-0.10773197305896001	0.051	0.134	1
UC FBs	PCDH18	0.014590751831208865	0.222035517959848	0.591	0.427	1
UC FBs	MUC12	0.014598997121571398	-0.2072581945811386	0.172	0.293	1
UC FBs	GADD45A	0.014761139642238606	0.3142790847797798	0.386	0.244	1
UC FBs	CSRP1	0.014785705252446046	0.18015588188145726	0.447	0.28	1
UC FBs	HSPG2	0.01479017762080197	0.12547685269977588	0.298	0.159	1
UC FBs	AC107375.1	0.015106771917944595	-0.08934650255654708	0.037	0.11	1
UC FBs	PDIA6	0.015159865963916337	0.19030751979327454	0.74	0.622	1
UC FBs	NUCB2	0.015240232701647144	0.26076822785008946	0.521	0.402	1
UC FBs	PROX1	0.015291871956162897	-0.15850429843238328	0.037	0.11	1
UC FBs	SMAP2	0.015313586275342189	-0.16367346474709724	0.163	0.28	1
UC FBs	IFITM1	0.015420653078211138	0.1414049423926868	0.302	0.159	1
UC FBs	HCFC1	0.015604476455485725	-0.10676862403319443	0.093	0.195	1
UC FBs	REL	0.015628824411078802	-0.7540930918813489	0.284	0.39	1
UC FBs	PLXND1	0.01565453314843824	-0.071568256535263	0.051	0.134	1
UC FBs	ORAI1	0.015866328738736103	-0.09520682597238947	0.084	0.183	1
UC FBs	ZNF880	0.016074248509289676	0.09112225951105973	0.135	0.037	1
UC FBs	PDGFC	0.016077133317951832	0.2252663233081469	0.414	0.293	1
UC FBs	RPL12	0.016237956998873357	0.1410576224012674	0.991	1	1
UC FBs	SLA	0.016430008114613537	-0.09726067319166459	0.037	0.11	1
UC FBs	MAP3K1	0.016646777868537698	-0.09681829318002633	0.084	0.183	1
UC FBs	PPA1	0.016749442623122404	0.20485528649663332	0.53	0.402	1
UC FBs	GHR	0.016807544594316413	-0.1561086919833246	0.098	0.195	1
UC FBs	MYL12A	0.016815019520256696	0.27434309694115844	0.847	0.72	1
UC FBs	TSLP	0.016916844423479623	0.24559420383814162	0.326	0.195	1
UC FBs	PRDX5	0.017166132103621085	0.0649404690443508	0.712	0.524	1
UC FBs	C1QTNF1	0.017404316999965724	0.09006135378393174	0.112	0.024	1
UC FBs	SLC4A4	0.01740906880863723	-0.18807988445835094	0.126	0.232	1
UC FBs	RPS12	0.0175203555994202	0.15077740544055507	0.995	1	1
UC FBs	TRAM2	0.017537163683307527	0.10454046963401259	0.279	0.134	1
UC FBs	PIP4P2	0.017562784634890256	0.12376443727250971	0.233	0.11	1
UC FBs	HECA	0.017762313127611565	-0.18451125601905738	0.098	0.195	1
UC FBs	KLF9	0.017980085814713807	-0.38730541655941586	0.54	0.585	1
UC FBs	SP110	0.018090055269427825	-0.14916446820867732	0.172	0.293	1
UC FBs	CHD3	0.018186411657831313	0.1812135234395929	0.367	0.244	1
UC FBs	MYCBP2	0.018399051828235286	0.18975328498772737	0.349	0.22	1
UC FBs	SOX5	0.018410388530150937	-0.09784780596828102	0.07	0.159	1
UC FBs	PCDH17	0.0184380809216455	0.10685870881125609	0.112	0.024	1
UC FBs	STX2	0.018557812283775163	0.13469350780470005	0.288	0.159	1
UC FBs	CYB5D1	0.018695251836391303	-0.119371953848096	0.07	0.159	1
UC FBs	JOSD1	0.01896137091681055	-0.11796953834749968	0.13	0.244	1
UC FBs	CSF1	0.01923103253394303	-0.19026838145439373	0.377	0.512	1
UC FBs	GNB5	0.01933610521292346	0.09356621638083715	0.186	0.073	1
UC FBs	LAPTM4B	0.0195061030650743	0.13805485550740493	0.307	0.171	1
UC FBs	TSPAN8	0.019544842839101875	-0.1794801800940572	0.07	0.159	1
UC FBs	MITF	0.019602239610833187	0.12700116218154434	0.163	0.061	1
UC FBs	LTBP4	0.019769739374460957	-0.3694022037450917	0.777	0.768	1
UC FBs	NRARP	0.01979088682610417	-0.10331695484984313	0.047	0.122	1
UC FBs	DSTN	0.019804358795406644	0.09759938339845942	0.851	0.78	1
UC FBs	IL11RA	0.019820569034019197	-0.12083145301254966	0.098	0.195	1
UC FBs	INAFM1	0.0198561764645182	0.13469350780469985	0.228	0.11	1
UC FBs	PDGFRA	0.020218477206961797	0.1786566312258162	0.833	0.61	1
UC FBs	TMEM47	0.020410737624924423	0.09468817319100095	0.247	0.122	1
UC FBs	NR4A2	0.020434151007787445	-0.7804792809681137	0.256	0.354	1
UC FBs	ARL4A	0.020461040472485325	-0.1395793900321141	0.107	0.207	1
UC FBs	CAV2	0.020487896606898346	0.21085486877026416	0.512	0.354	1
UC FBs	PTK7	0.020500628347631743	0.15284282631037716	0.223	0.11	1
UC FBs	FDX1	0.02065185833623118	0.11699393070529923	0.274	0.146	1
UC FBs	LRRK2	0.020689228429351905	-0.06960695570802988	0.047	0.122	1
UC FBs	FST	0.021013108927165316	-0.41642435346033185	0.121	0.22	1
UC FBs	EZR	0.021023375955249838	-0.3648005499517406	0.214	0.317	1
UC FBs	CXCL16	0.02107033617216839	-0.20422820952685292	0.084	0.171	1
UC FBs	SHISA2	0.021089100744660985	0.13469350780469988	0.126	0.037	1
UC FBs	IL1R1	0.02112362909864649	-0.2857772409213345	0.591	0.659	1
UC FBs	HMGA1	0.021127655767514193	-0.02845813288153462	0.051	0.134	1
UC FBs	TCEA1	0.021227157926860703	0.13805485550740493	0.302	0.171	1
UC FBs	SRPX2	0.02124345836679881	0.12521476385015617	0.316	0.171	1
UC FBs	POSTN	0.021291049547552877	-0.5868290506010787	0.744	0.683	1
UC FBs	FNDC1	0.021550681693710334	0.11088285911098142	0.126	0.037	1
UC FBs	TMTC1	0.021731626765593308	0.18171844644956273	0.205	0.098	1
UC FBs	GLIPR1	0.021740639298757577	0.040874752587045204	0.419	0.244	1
UC FBs	FKBP10	0.02204341890923845	0.19578119978453812	0.498	0.366	1
UC FBs	SRM	0.02286655137010078	0.14484587926871803	0.298	0.171	1
UC FBs	FLNB	0.02294694831784738	0.13469350780470005	0.256	0.134	1
UC FBs	ITGAE	0.023117783228744443	0.13802129789737466	0.302	0.171	1
