cell_type_imm	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
GC B cells	H2AFY	1.7962018418070768e-78	0.790283383330568	0.718	0.223	3.925419505085186e-74
GC B cells	PAX5	2.71576460724814e-199	0.7858604275527057	0.507	0.05	5.935031972680085e-195
GC B cells	CD38	1.0352131326993084e-108	0.7856218474594289	0.794	0.221	2.2623547802010685e-104
GC B cells	TCF4	1.0144990677303485e-103	0.7849613690020043	0.789	0.215	2.2170862626179035e-99
GC B cells	MCM6	1.2025966816818105e-233	0.7842918403817475	0.579	0.056	2.6281547881474287e-229
GC B cells	NAP1L1	1.804890270805358e-42	0.7842397941677455	0.885	0.568	3.944407197818029e-38
GC B cells	UBE2C	0	0.7838809605410111	0.545	0.012	0
GC B cells	MAP4K4	8.651268384505694e-103	0.782449008406309	0.555	0.11	1.8906481927498743e-98
GC B cells	CD22	1.1039469477617046e-223	0.7789489852436636	0.488	0.041	2.4125656596384293e-219
GC B cells	NUDT1	9.798137595628222e-209	0.7746317871563678	0.785	0.115	2.1412849901485914e-204
GC B cells	USP1	1.6779113214878024e-132	0.7723349319937826	0.684	0.132	3.6669074019794434e-128
GC B cells	ASPM	0	0.7716904359435489	0.512	0.015	0
GC B cells	CDK1	0	0.7637180267563474	0.541	0.017	0
GC B cells	KIF20B	9.622229773096972e-179	0.7629461601481855	0.651	0.09	2.1028420946126124e-174
GC B cells	GCHFR	2.027124861206384e-95	0.7629106906524528	0.574	0.124	4.4300786716804314e-91
GC B cells	CCDC69	5.207040113693386e-119	0.7617247582560501	0.833	0.226	1.1379465464465527e-114
GC B cells	JPT1	4.904321398591037e-76	0.761603153262977	0.833	0.293	1.0717903984480852e-71
GC B cells	GSTP1	2.5916777356904613e-51	0.760158587945629	0.923	0.608	5.663852523577934e-47
GC B cells	RPLP0	5.784697281997112e-69	0.7570973783070136	1	0.931	1.2641877440076488e-64
GC B cells	PDIA6	1.92071846948537e-30	0.7569565060161093	0.828	0.541	4.197538143213328e-26
GC B cells	SDF2L1	2.4384586302194256e-15	0.755481021318481	0.603	0.429	5.329007490481533e-11
GC B cells	CKS2	3.7648152294783537e-73	0.7459266011104347	0.756	0.251	8.227627202501995e-69
GC B cells	RAB30	2.8396092404030126e-86	0.7441539064494134	0.804	0.251	6.205682033976744e-82
GC B cells	XBP1	7.404232424755812e-5	0.7414470457557276	0.574	0.534	1
GC B cells	NPM1	5.72641236617096e-43	0.7397479514362704	0.962	0.689	1.2514501585030015e-38
GC B cells	SHCBP1	0	0.7393462204257528	0.622	0.013	0
GC B cells	ZWINT	0	0.7372447800584339	0.665	0.015	0
GC B cells	H2AFV	1.6509639525909233e-121	0.7372157669467958	0.761	0.177	3.608016621992204e-117
GC B cells	RPL22L1	2.6380859006593034e-41	0.7325754220943218	0.852	0.51	5.765272927300842e-37
GC B cells	CD53	1.775124141928471e-32	0.7308377040008445	0.77	0.479	3.8793562997704806e-28
GC B cells	POMP	9.150920735182288e-67	0.7276046288412852	0.919	0.445	1.9998422174667373e-62
GC B cells	NDUFA4	8.787099234710102e-63	0.7252987618933171	0.967	0.728	1.9203326667535456e-58
GC B cells	RHOH	5.911610415054273e-50	0.7252392189460923	0.78	0.37	1.2919233401059608e-45
GC B cells	SMIM14	4.087008152586291e-46	0.7250289634045713	0.45	0.133	8.931747616662081e-42
GC B cells	ATAD5	0	0.7222163952610168	0.665	0.039	0
GC B cells	C1QBP	7.01490817638568e-86	0.7207063766149108	0.742	0.227	1.5330380328673265e-81
GC B cells	HMMR	0	0.7199638967205115	0.502	0.019	0
GC B cells	RRM1	4.852287821094889e-214	0.7183969015055811	0.632	0.072	1.060418980422077e-209
GC B cells	PSMA7	5.057258692366225e-61	0.7180892688259077	0.971	0.589	1.105213314629715e-56
GC B cells	SKA2	4.300851559449189e-202	0.7166193880258684	0.751	0.108	9.399080998020258e-198
GC B cells	CDCA7	0	0.716474338651197	0.44	0.013	0
GC B cells	ATP5MC1	1.2181246741580703e-64	0.7158811172561191	0.756	0.294	2.6620896629050466e-60
GC B cells	CCNB2	0	0.7146037956580671	0.507	0.009	0
GC B cells	EZH2	2.230063192901727e-178	0.7115930441866993	0.656	0.091	4.873580101767434e-174
GC B cells	RPS2	4.996953041118612e-63	0.7101607662426654	1	0.997	1.0920341176060616e-58
GC B cells	STMN1	0	0.7095833966446823	0.589	0.033	0
GC B cells	KLHL6	4.3028629778399466e-60	0.7088275352291287	0.627	0.215	9.403476751771419e-56
GC B cells	FAM107B	2.711382644730936e-42	0.7072305578001432	0.828	0.441	5.925455631794987e-38
GC B cells	USP34	1.2465110440799074e-66	0.7057076123062124	0.627	0.193	2.7241252357322296e-62
GC B cells	KIF11	0	0.7049959106445364	0.579	0.015	0
GC B cells	SRM	6.7554379043818185e-43	0.7033515941572863	0.617	0.264	1.4763333996236025e-38
GC B cells	RPS7	2.6588555790806696e-58	0.7028520198836428	0.995	0.981	5.810662982522895e-54
GC B cells	WDR76	0	0.7024502258708603	0.56	0.029	0
GC B cells	NUF2	0	0.6913234821766687	0.569	0.012	0
GC B cells	DLGAP5	0	0.6859038553846357	0.478	0.008	0
GC B cells	ITGAE	2.4026783674338902e-92	0.6856654848907712	0.689	0.178	5.250813304190024e-88
GC B cells	SWAP70	2.496553085253494e-115	0.6826661138909139	0.526	0.088	5.4559671125129854e-111
GC B cells	ARHGDIB	5.820982806556873e-31	0.6791142010908648	0.88	0.583	1.272117582544939e-26
GC B cells	LMAN1	5.185800855211499e-19	0.6763461025505325	0.617	0.403	1.133304918897921e-14
GC B cells	SNRPF	2.3897394945574103e-71	0.6754206989337839	0.785	0.279	5.2225366914057643e-67
GC B cells	SPCS3	3.4946241714168425e-22	0.6639098584476446	0.761	0.502	7.637151664214367e-18
GC B cells	LMNB1	2.618758723780912e-224	0.6639029591383594	0.622	0.066	5.723035314950805e-220
GC B cells	YWHAB	6.387030517240793e-42	0.6638349095093067	0.914	0.564	1.395821649237803e-37
GC B cells	NCAPG	0	0.6631000009733437	0.55	0.01	0
GC B cells	SSR3	9.27144774770492e-13	0.661629863219767	0.689	0.511	2.0261821907834334e-8
GC B cells	EIF2S2	4.90533825429147e-66	0.6594114950752197	0.823	0.344	1.072012622092858e-61
GC B cells	CDKN3	0	0.6586076484773102	0.555	0.012	0
GC B cells	GMNN	5.409762595303267e-250	0.6567980098837454	0.589	0.054	1.182249517577576e-245
GC B cells	RAPGEF5	0	0.6557973634945644	0.435	0.023	0
GC B cells	RPL4	7.457766162782721e-59	0.6524035708645577	0.99	0.846	1.629820217214536e-54
GC B cells	RPL7A	3.505673308386192e-51	0.6519616451910095	0.995	0.991	7.661298448147184e-47
GC B cells	HMGN3	1.2289304810588335e-79	0.6512136119614287	0.794	0.272	2.6857046733059746e-75
GC B cells	LAPTM5	6.9735269759710894e-15	0.6511702393422434	0.636	0.481	1.5239945853287218e-10
GC B cells	CD81	4.764823564520624e-44	0.6491672907958198	0.866	0.479	1.0413045417903371e-39
GC B cells	DAAM1	1.506611860638932e-97	0.6477181359044542	0.507	0.093	3.2925495602403217e-93
GC B cells	SEC11C	4.367613127599307e-19	0.6475774754292762	0.766	0.487	9.544981729055526e-15
GC B cells	UCP2	7.192563746826912e-40	0.6470048282391168	0.617	0.253	1.5718628812315534e-35
GC B cells	TMEM123	2.366503356892476e-41	0.646972151002279	0.703	0.321	5.171756436152817e-37
GC B cells	DTYMK	2.2764205598156533e-265	0.6465364966322843	0.646	0.061	4.974889491421129e-261
GC B cells	CCNI	2.4294656892874877e-31	0.6459204194723775	0.923	0.72	5.309354317368876e-27
GC B cells	PRDX1	1.210884393040552e-48	0.6446811790464023	0.923	0.605	2.6462667525508225e-44
GC B cells	PEG10	0	0.6441000026043726	0.359	0.013	0
GC B cells	GTSE1	0	0.6440679291121828	0.55	0.011	0
GC B cells	HIST1H3B	0	0.6428175703285071	0.459	0.006	0
GC B cells	IGHM	1.4673069071188965e-28	0.6419657430797125	0.359	0.116	3.2066525148176364e-24
GC B cells	STX7	9.885221955171009e-71	0.6410951850068044	0.536	0.137	2.1603164060830722e-66
GC B cells	ST6GAL1	2.3558766807887167e-82	0.6377793507187807	0.751	0.23	5.148532898195662e-78
GC B cells	GCSAM	3.218479743461375e-279	0.6366076301732502	0.44	0.027	7.03366563136049e-275
GC B cells	RPS16	6.601887592802933e-58	0.6333059539058454	1	0.991	1.442776514531153e-53
GC B cells	RMI2	0	0.633225560391347	0.498	0.011	0
GC B cells	NUGGC	9.077233207901654e-110	0.6322063046352185	0.536	0.096	1.9837385452548272e-105
GC B cells	UBE2T	0	0.6209148094712569	0.617	0.024	0
GC B cells	ORC6	0	0.6208243040968692	0.507	0.019	0
GC B cells	NCOA3	7.421875611306836e-56	0.6175648834671518	0.732	0.295	1.6219766960949958e-51
GC B cells	MANF	1.3893450551145512e-18	0.6173140670584311	0.67	0.424	3.03627468344734e-14
GC B cells	RBM38	1.1436586492909968e-66	0.6171891870374747	0.593	0.166	2.4993516121605444e-62
GC B cells	HNRNPA1	3.4709111340425093e-39	0.617067928614744	0.77	0.403	7.5853291923365e-35
GC B cells	ACTR2	3.012412498798824e-29	0.6152112073884919	0.746	0.43	6.58332627487495e-25
GC B cells	IFT57	9.468224786557753e-65	0.6143871799979436	0.55	0.149	2.0691858448543315e-60
GC B cells	ANKRD13A	1.5131057818028975e-118	0.6119024792374839	0.608	0.113	3.3067413755520525e-114
GC B cells	ENO1	3.1023400829769555e-47	0.611508456020769	0.866	0.441	6.7798540173378385e-43
GC B cells	OSTC	4.180088511126486e-30	0.6114221036379153	0.722	0.399	9.135165432215822e-26
GC B cells	SYK	3.573946097895469e-114	0.6112529176686881	0.651	0.132	7.810501802340758e-110
GC B cells	HMGB3	0	0.6083818598798161	0.536	0.031	0
GC B cells	CNTRL	6.263828083284624e-75	0.6079893173595022	0.636	0.174	1.3688969893210216e-70
GC B cells	CCT2	3.70909467077167e-73	0.6073893784727196	0.694	0.21	8.105855493504408e-69
GC B cells	LDHA	1.0598159661729906e-41	0.6072403111969524	0.88	0.467	2.316121812474454e-37
GC B cells	CCNB1	0	0.6069558437787488	0.455	0.017	0
GC B cells	TRIM38	5.373911020010189e-35	0.6025119103071166	0.579	0.24	1.1744145143130266e-30
GC B cells	MIS18BP1	7.488679194599102e-83	0.6016155309319335	0.646	0.166	1.6365759511876878e-78
GC B cells	MTPN	3.815366055062982e-46	0.5989993634192929	0.713	0.301	8.338100976734641e-42
GC B cells	PBK	0	0.5962760858499955	0.488	0.005	0
GC B cells	SUPT16H	5.11154432426921e-77	0.5949790062661927	0.646	0.176	1.1170768966257932e-72
GC B cells	CD74	3.9789844584118036e-46	0.5939639030368915	0.971	0.659	8.695672635413156e-42
GC B cells	RPSA	4.189443757246851e-40	0.5932980379510489	0.99	0.954	9.155610387087269e-36
GC B cells	TKT	3.563051509973413e-81	0.5898176784823809	0.699	0.195	7.786692769895897e-77
GC B cells	CTSH	2.45268109483205e-71	0.5889550055578137	0.737	0.227	5.3600892646459626e-67
GC B cells	TACC3	7.77989032323855e-202	0.5881259001902006	0.517	0.05	1.7002172312405528e-197
GC B cells	PDIA4	9.78663722359696e-29	0.5869686662898905	0.636	0.322	2.1387716988448797e-24
GC B cells	PRPSAP2	1.263692143401172e-136	0.5861873634530258	0.565	0.086	2.761672810188921e-132
GC B cells	ORAI2	5.559391636247913e-68	0.5857523830608337	0.713	0.234	1.2149494481856189e-63
GC B cells	CCNA2	0	0.5856588660091236	0.526	0.011	0
GC B cells	PXK	3.913211623140475e-106	0.5826555152043108	0.526	0.094	8.551932681211194e-102
GC B cells	RPS18	3.3299049282289094e-45	0.5824117605426888	1	0.997	7.277174230151458e-41
GC B cells	ZCCHC7	1.5551422487731422e-79	0.5820631281941112	0.593	0.148	3.3986078704688247e-75
GC B cells	SYPL1	1.199033908450171e-37	0.5800063864513574	0.464	0.162	2.6203687035270035e-33
GC B cells	PNN	6.977876748853677e-56	0.5796200962759113	0.761	0.291	1.5249451846944826e-51
GC B cells	TACC1	1.7798380695234952e-57	0.5761776370242817	0.622	0.199	3.8896581171366464e-53
GC B cells	RPL23	1.8331505096127056e-41	0.576003314004029	0.995	0.913	4.006167123707607e-37
GC B cells	HIST1H1E	1.988026178500316e-82	0.5759402159701857	0.411	0.072	4.344632410494591e-78
GC B cells	FDPS	6.55043847922934e-103	0.5747678352277557	0.742	0.183	1.4315328252507799e-98
GC B cells	CCDC88A	3.524609706837167e-45	0.5729778052096051	0.455	0.136	7.702682053321945e-41
GC B cells	HIST1H2AH	1.264452875991357e-137	0.5709146893197593	0.378	0.039	2.7633353151915115e-133
GC B cells	CENPH	0	0.5693765900427737	0.512	0.028	0
GC B cells	LYN	2.1483846853914188e-69	0.5664601943942664	0.603	0.16	4.6950798914544066e-65
GC B cells	KPNA2	3.2044550395762797e-84	0.5659546457954244	0.656	0.164	7.003016043490001e-80
GC B cells	E2F8	0	0.5655483891355926	0.45	0.004	0
GC B cells	BLK	7.23041707328092e-99	0.56503325170679	0.45	0.073	1.5801353471948122e-94
GC B cells	CDT1	0	0.5625530806442313	0.502	0.011	0
GC B cells	MSH6	5.002500552125003e-125	0.5619850798033006	0.507	0.075	1.0932464706613981e-120
GC B cells	AURKB	0	0.5591800471127207	0.498	0.008	0
GC B cells	FABP5	1.882904455197989e-108	0.5579434668938128	0.603	0.113	4.1148993963896846e-104
GC B cells	BTF3	3.475637435001209e-32	0.5576934304238195	0.943	0.767	7.595658050451642e-28
GC B cells	RASSF6	2.1125610767920362e-68	0.5575515909931608	0.378	0.071	4.616790977221316e-64
GC B cells	PLCG2	3.3219290548475475e-93	0.5551160164598863	0.636	0.149	7.25974375646383e-89
GC B cells	RPL39L	5.764184501601307e-168	0.5539001424798471	0.55	0.068	1.2597048809799495e-163
GC B cells	RPS4X	5.384521103833506e-44	0.553384562378135	0.995	0.989	1.1767332420317744e-39
GC B cells	FBXO5	7.25309006953439e-213	0.5525057245130809	0.464	0.039	1.5850903037960455e-208
GC B cells	PPA1	1.0638248840134787e-51	0.5498143918156253	0.789	0.34	2.324882901523056e-47
GC B cells	DNAJC8	1.9987450688827165e-63	0.5478560113555536	0.708	0.237	4.3680574735362885e-59
GC B cells	TNFRSF13C	3.7538100288504374e-58	0.5472741162518624	0.445	0.107	8.203576437049746e-54
GC B cells	SEL1L3	3.352946998469837e-73	0.5411674010279175	0.727	0.222	7.327530370455983e-69
GC B cells	CRELD2	1.3933510844844003e-22	0.5406853758393595	0.56	0.292	3.0450294600322084e-18
GC B cells	CENPW	0	0.5401051143830629	0.531	0.019	0
GC B cells	SMAP2	2.6208721729545196e-24	0.5400200760447326	0.828	0.543	5.727654046774807e-20
GC B cells	CXCR5	2.708050307528869e-148	0.5395433615286805	0.397	0.04	5.91817314207359e-144
GC B cells	UBA2	7.355094245718409e-77	0.5392462862431057	0.617	0.161	1.607382296459301e-72
GC B cells	PHF6	1.423291532342458e-80	0.5386156019821013	0.464	0.092	3.1104613147812075e-76
GC B cells	FGD6	0	0.5383865316728772	0.364	0.016	0
GC B cells	ARPC5	2.324018940993973e-55	0.5373819962004591	0.627	0.203	5.078910993648228e-51
GC B cells	HNRNPU	2.4743649282585004e-36	0.5355199714155506	0.856	0.465	5.407477114216126e-32
GC B cells	RPS6	3.5804087886196578e-40	0.5351479940218367	1	0.994	7.8246253666494e-36
GC B cells	CKS1B	8.403813765017669e-302	0.5342757715922986	0.541	0.037	1.8365694602069614e-297
GC B cells	MOB1A	4.001759885756709e-37	0.5334610274851224	0.708	0.326	8.745446054332711e-33
GC B cells	E2F1	0	0.532185124995098	0.411	0.01	0
GC B cells	RPS8	1.720013638208647e-49	0.532111200026538	1	0.988	3.758917804941177e-45
GC B cells	CDCA2	0	0.5312526590987253	0.455	0.007	0
GC B cells	NDC80	0	0.531145518154711	0.474	0.022	0
GC B cells	CKAP2	2.7403505221069942e-114	0.529577695230126	0.56	0.095	5.988762031012625e-110
GC B cells	DNAJC15	7.169962544670714e-61	0.5272507271591449	0.775	0.286	1.566923614512338e-56
GC B cells	SMARCC1	2.5602522992346354e-77	0.5254384051235914	0.675	0.184	5.5951753747473724e-73
GC B cells	GGH	5.740596537584851e-124	0.5253961421042783	0.435	0.057	1.2545499673237933e-119
GC B cells	CD27	6.395991573054224e-30	0.5237673404237959	0.722	0.372	1.39777999837527e-25
GC B cells	RAD51AP1	0	0.5218181716413179	0.478	0.017	0
GC B cells	RPS5	1.2258413413291646e-47	0.521811856907298	1	0.984	2.6789536673407565e-43
GC B cells	RPN2	5.236336229986233e-19	0.5209540926762628	0.651	0.411	1.1443489197011914e-14
GC B cells	RFTN1	4.80414560140309e-165	0.5203198839854595	0.45	0.046	1.0498979797306313e-160
GC B cells	TMED8	3.971286227120254e-105	0.520161660009416	0.483	0.079	8.678848920748604e-101
GC B cells	MND1	0	0.5198333879819715	0.445	0.006	0
GC B cells	LAT2	9.152827764507108e-86	0.5187702046038191	0.517	0.105	2.0002589796553835e-81
GC B cells	RPL28	9.418642248481505e-41	0.5187362777368207	1	0.991	2.058350076983148e-36
GC B cells	FANCI	0	0.5183225591213315	0.517	0.018	0
GC B cells	RPL5	1.4311704408804806e-37	0.5178573949994971	0.995	0.947	3.127679881500202e-33
GC B cells	SEC14L1	5.943683961099311e-75	0.5175464173315786	0.67	0.19	1.2989326928586433e-70
GC B cells	DYNLL1	5.218549310099657e-27	0.5165204917049435	0.943	0.727	1.140461766229179e-22
GC B cells	NCAPD2	6.773417880639075e-238	0.512566786997254	0.478	0.037	1.4802627436348634e-233
GC B cells	CDC20	0	0.5121789262070527	0.378	0.01	0
GC B cells	ARGLU1	1.1358507824171313e-27	0.510754633821495	0.809	0.478	2.4822882998943987e-23
GC B cells	BARD1	4.8304899277356156e-167	0.5092034086099171	0.478	0.052	1.0556552688073414e-162
GC B cells	SGO2	1.9128840122772286e-259	0.5074375967881898	0.426	0.027	4.1804167204306554e-255
GC B cells	BUB3	3.902738189613511e-73	0.5041293259898929	0.665	0.186	8.529044039581367e-69
GC B cells	EDEM1	7.045104793476266e-61	0.503153584010567	0.703	0.235	1.5396372015663032e-56
GC B cells	PTPN18	1.8002293642645907e-82	0.5012744597094242	0.45	0.084	3.9342212526638364e-78
GC B cells	ATP2A3	1.8952502016245565e-78	0.5010980235353019	0.675	0.182	4.141879790630306e-74
GC B cells	CCR10	1.5864335161931762e-15	0.4998719021940829	0.335	0.159	3.466991806288567e-11
GC B cells	HIST1H2AM	0	0.49950896640170767	0.349	0.011	0
GC B cells	RPL10A	6.430480745236373e-38	0.498571961292146	1	0.971	1.4053172620639568e-33
GC B cells	SMS	2.0269680229079097e-65	0.49835149725821615	0.517	0.128	4.429735917262946e-61
GC B cells	ASF1B	0	0.4980978180977837	0.483	0.012	0
GC B cells	TMEM156	8.744710407927481e-66	0.49623006708374306	0.56	0.149	1.9110690125484715e-61
GC B cells	HLA-DQA2	4.880651985629624e-53	0.49575133402190313	0.56	0.164	1.066617684939498e-48
GC B cells	RPS20	3.4536407354015394e-29	0.49530107116740707	0.99	0.95	7.547586463146524e-25
GC B cells	BUB1	0	0.4942775661408769	0.445	0.015	0
GC B cells	CD40	4.753998756176111e-68	0.49405887291250505	0.488	0.115	1.0389388881747273e-63
GC B cells	STRBP	8.408694087037666e-90	0.49321500475749314	0.522	0.103	1.8376360057812114e-85
GC B cells	RPS24	5.226914252567454e-41	0.4929330352130803	1	0.984	1.1422898407560915e-36
GC B cells	ELOB	1.8756656234091053e-43	0.4915329647716513	0.938	0.564	4.099079653398259e-39
GC B cells	FAM30A	6.1170578235246945e-30	0.49016461322263316	0.354	0.109	1.3368218167530868e-25
GC B cells	RAC2	8.578817687389845e-36	0.48914699533751016	0.856	0.477	1.8748148174021767e-31
GC B cells	CENPK	1.8219498032226016e-267	0.48778434713532737	0.502	0.036	3.981689099962673e-263
GC B cells	LIG1	7.885928760230109e-203	0.4867350760994319	0.459	0.039	1.723390871260688e-198
GC B cells	EIF3F	2.395282655001339e-34	0.4861981724321476	0.828	0.457	5.2346507142399265e-30
GC B cells	SPCS2	1.1134725974415262e-25	0.485610740560932	0.823	0.476	2.4333830144487113e-21
GC B cells	RAP1B	2.303827854871406e-43	0.4853645708420018	0.598	0.217	5.034785394035971e-39
GC B cells	MME	0	0.4792211661686003	0.344	0.004	0
GC B cells	YWHAH	2.430469733478879e-59	0.476770069514453	0.584	0.167	5.311548555544742e-55
GC B cells	MRPS6	2.4200361440526793e-54	0.4761969860168843	0.713	0.259	5.288746989212725e-50
GC B cells	OTULIN	1.8181478085579784e-52	0.47540810933697464	0.507	0.144	3.973380220822606e-48
GC B cells	NHP2	3.360541067020629e-56	0.4750304881128477	0.622	0.197	7.344126447866883e-52
GC B cells	RPL19	5.617258808653167e-39	0.4746100360641048	1	0.992	1.227595740043063e-34
GC B cells	RPL18A	4.556926115797819e-38	0.4740061453246045	0.995	0.977	9.958706333464553e-34
GC B cells	NSD2	6.585844146561844e-194	0.4720266402971983	0.502	0.049	1.4392703797896256e-189
GC B cells	AICDA	0	0.4717735086945647	0.335	0.001	0
GC B cells	EIF3L	7.184974607015793e-47	0.4715586649343484	0.818	0.362	1.5702043506172315e-42
GC B cells	GNAI2	1.2394864221369589e-29	0.47053201952422374	0.823	0.485	2.70877362693811e-25
GC B cells	MYO1E	4.34965816742014e-198	0.46983741160866743	0.411	0.032	9.505742959079974e-194
GC B cells	SH3KBP1	1.1184898883467955e-22	0.4689538038637238	0.56	0.3	2.444347801993087e-18
GC B cells	SSB	6.021895687190127e-37	0.4687534898113628	0.622	0.264	1.3160250834785304e-32
GC B cells	FKBP11	1.774989281482604e-4	0.46581874977616966	0.459	0.406	1
GC B cells	RPL23A	4.6677129520054795e-38	0.46506007424732987	0.995	0.979	1.0200819885312776e-33
GC B cells	CD19	7.955297536420026e-149	0.46307777181897614	0.45	0.05	1.7385507236092324e-144
GC B cells	ESCO2	0	0.46263937222716706	0.407	0.007	0
GC B cells	RPL7	1.7920463932099e-32	0.4621339549348289	0.99	0.881	3.9163381877209156e-28
GC B cells	IKZF3	1.884250227825879e-37	0.4619376753078311	0.679	0.293	4.117840447890676e-33
GC B cells	DNAJC10	5.843278878156314e-76	0.4617749216786319	0.55	0.129	1.2769901660322808e-71
GC B cells	CHAF1A	0	0.4587726671426533	0.421	0.017	0
GC B cells	BCL6	4.202500672368213e-66	0.4585399382497435	0.392	0.078	9.184144969393493e-62
GC B cells	PLEKHF2	4.354149823539957e-80	0.45811477077334584	0.459	0.089	9.515559024364223e-76
GC B cells	GTF3A	1.3124395976922251e-31	0.45803416659189555	0.746	0.401	2.868205496796589e-27
GC B cells	TMEM243	2.014909749958855e-45	0.45720823060470395	0.665	0.258	4.4033837675600815e-41
GC B cells	CD37	8.812375908969747e-14	0.45719274047979197	0.636	0.447	1.9258566311462485e-9
GC B cells	HCLS1	9.026133020355131e-34	0.45694172205034433	0.727	0.355	1.9725711102684105e-29
